Step,Type,V_initial,V_initial_iR,V_final,V_final_iR,dV,dV_iR,duration,charge,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.520450642127149,1.4402549999999998,1.3105730552865,1.3105730552865,0.20987758684064906,0.1296819447134998,3.9997998989564962,0.365,11.116160248574417,0.006458690370487231,26.971086857832844,0.015261003057200358,0.059901368693371454,0.0003418744384058607,-0.06339582320158499,0.00034026116007772155,0.9987301801371349,-149911.4455439444,11.116160248574417,0.059901368693371454,0.28541098454144115,299.81492358988936,10.936924461389168,0.007138295904325357,22.13885577405612,0.016398338049188405,1.5381795428156095,0.007882805537326228,75.30011809088217,0.20794861061174796,-0.018690936216339167,6.202111711086367e-05,0.9998406047266909,-191379.90174785416,-41468.456203909765,2exp,10.936924461389168,1.5381795428156095,3.401265126769749,7.110304198539351,242.13099326244117,115.82510121899453,357.9560944814357,0.6764265142997825
24,FALLING,1.5404544539184326,1.4430349999999998,1.3105679089124997,1.3105679089124997,0.22988654500593286,0.1324670910875001,3.9997998989564962,0.3883,11.175795152676761,0.006757736452028148,28.219219983584274,0.016437197903285065,0.0662358859100933,0.00036617670269973706,-0.06751611100249262,0.0003630735027072082,0.9986653409014177,-147464.72278834062,11.175795152676761,0.0662358859100933,0.28812423932154835,315.3722219048603,10.728067576821937,0.008551964519076536,22.271075345286683,0.01844149373774041,1.9578521127534225,0.009369904991271416,71.32172202783245,0.17493777478461492,-0.017806127713500052,6.283402889527291e-05,0.9998472044385754,-190774.18503689044,-43309.462248549826,2exp,10.728067576821937,1.9578521127534225,3.2024372834303465,5.479508644672112,238.9256013127285,139.63738415740406,378.56298547013256,0.6311383058647687
26,FALLING,1.560484252415034,1.445605,1.3105804078455001,1.3105804078455001,0.24990384456953385,0.1350245921544999,3.99979989895661,0.4104,11.195980800953782,0.007056942846928244,29.574920592578927,0.017755600744215293,0.07234252847795118,0.00039165881523745813,-0.07201394857709491,0.00038683066790575485,0.9985922979794063,-145076.63603451324,11.195980800953782,0.07234252847795118,0.28948145476738524,331.12024314424633,10.436149247383803,0.009829409391647882,22.37348123358671,0.020534614352035095,2.414928376889935,0.01070351507497473,68.70253641114311,0.15048770424756466,-0.017535531047689228,6.390411532029798e-05,0.99985166408681,-190043.51789522008,-44966.88186070684,2exp,10.436149247383803,2.414928376889935,3.070712853930303,4.3215150176934,233.49298933725157,165.9117047435835,399.40469408083504,0.5846025166894889
28,FALLING,1.5804931782367053,1.447755,1.3105659941715,1.3105659941715,0.26992718406520533,0.1371890058284999,3.9997998989564962,0.4314,11.234250904553937,0.007300603671297581,30.790357499017297,0.018875459443797128,0.07661469444410442,0.0004134912154223764,-0.07399813937055957,0.0004070416050162292,0.9985364341779589,-143159.4832891254,11.234250904553937,0.07661469444410442,0.283834674560221,345.9066015848742,10.138758030310372,0.011649553697495235,22.421863277231644,0.02387893575678487,2.8554314222846062,0.012623396582895007,66.66625606002923,0.1415158966138371,-0.01616656909336367,6.86750423034273e-05,0.9998378226606852,-187120.8907342045,-43961.407445079094,2exp,10.138758030310372,2.8554314222846062,2.9732701174627936,3.5506921830391707,227.32984635655356,190.360922359879,417.69076871643256,0.544253939475704
30,FALLING,1.600563140531787,1.44959,1.3105708791115,1.3105708791115,0.289992261420287,0.13901912088849988,3.9997998989564962,0.4577,11.163141310058657,0.007660344446302432,32.6239753248917,0.020830570454514065,0.08332440902753073,0.00044652597042374437,-0.07785455108777266,0.0004374912443434643,0.9984235521545336,-140435.2640417434,11.163141310058657,0.08332440902753073,0.2873332157880183,364.18604664763285,9.54850341665096,0.013095367400152748,22.24186894522458,0.027352083376421994,3.5422208135178934,0.014146006528064997,64.73376993513922,0.12171218118269417,-0.0148084570451675,7.186276597553402e-05,0.999832700514855,-185260.39002392694,-44825.125982183556,2exp,9.54850341665096,3.5422208135178934,2.91044651394,2.695626252381492,212.37656161617977,229.30130720172903,441.6778688179088,0.480840396609812
32,FALLING,1.630448727485006,1.451975,1.310566043548,1.310566043548,0.3198826839370059,0.14140895645200002,3.9997998989565815,0.4793,11.29712905607115,0.007414166335944669,33.88008490324157,0.020506413834976707,0.08483014828951677,0.00044026551224333343,-0.07789389681369491,0.00043004274717388776,0.9985749750672306,-141219.2050596353,11.29712905607115,0.08483014828951677,0.2651914359522576,382.7476915825678,9.107131356452774,0.016947377516111337,22.1933929814868,0.03485275104054768,4.153195453142525,0.018199749219999475,62.184686778674845,0.12379942108212989,-0.013393767131624068,8.215934190510366e-05,0.9997938384191352,-179849.61970524583,-38630.41464561052,2exp,9.107131356452774,4.153195453142525,2.801945913837863,2.192801051431818,202.11814512777732,258.2651583842844,460.38330351206173,0.4390214492704381
34,FALLING,1.660619658044782,1.45415,1.3105659331775,1.3105659331775,0.35005372486728215,0.14358406682250013,3.9997998989565815,0.5085000000000001,11.2629575088412,0.007617091013265663,36.1484136779574,0.022211599786490694,0.08919281448696918,0.000466740996320011,-0.08057483323266301,0.0004535501094438922,0.9985296914452797,-139243.74015489963,11.2629575088412,0.08919281448696918,0.2547975015000493,407.1380472668483,7.809670172265595,0.018564983546425513,20.69547331035606,0.041984826184190284,5.58709113891906,0.01998002517223969,58.24279304474544,0.0948977963440834,-0.01230069161847488,8.786688821555306e-05,0.999778287500662,-177045.7204988598,-37801.98034396017,2exp,7.809670172265595,5.58709113891906,2.814276927679669,1.3978061173665657,161.62482061280645,325.4077929261939,487.03261353900035,0.3318562579174463
36,FALLING,1.6905115335665735,1.4551699999999999,1.3105771433724998,1.3105771433724998,0.3799343901940737,0.1445928566275001,3.9997998989564962,0.5343,11.374741315130716,0.007433233383934894,37.75794181919247,0.022198622011700687,0.0915689021336336,0.0004650588709813109,-0.08173866226473836,0.00045036706046732165,0.9986476168379557,-139617.04605537595,11.374741315130716,0.0915689021336336,0.24101240766033163,429.4868207850704,6.876578108284099,0.0199196571495036,19.39835021866143,0.050061837790118635,6.729604499416605,0.021553701260577714,55.92773554460978,0.08338375862461093,-0.011196236075812731,9.841220367360915e-05,0.9997383390306435,-172435.57858097655,-32818.5325256006,2exp,6.876578108284099,6.729604499416605,2.88311814737764,1.0218398583275192,133.3942704504753,376.37154076318797,509.76581121366326,0.2616775537239087
38,FALLING,1.7207585882447018,1.455875,1.3105657429070001,1.3105657429070001,0.41019284533770173,0.1453092570929999,3.9997998989565247,0.5659,11.38224130593697,0.007415448387717496,39.65442871233701,0.022992455429252472,0.0966117815973092,0.00047482166523677766,-0.08346258669419322,0.00045807157956646676,0.9986872437501312,-139030.9974588188,11.38224130593697,0.0966117815973092,0.23552771018658572,451.35627645289526,6.049889877975819,0.018939480996562875,17.850141478362684,0.05593345308254374,7.729209691384412,0.020772280399761686,55.208980440156886,0.07346040248106947,-0.008685666335686706,0.00011128386940385853,0.9996838285044448,-167471.79127989637,-28440.79382107756,2exp,6.049889877975819,7.729209691384412,3.092915566360036,0.7827307214500214,107.99139025038271,426.72178666951305,534.7131769198958,0.20196134097993373
40,FALLING,1.7506520315473812,1.457525,1.3105617102629998,1.3105617102629998,0.4400903212843814,0.14696328973700012,3.99979989895661,0.5902,11.448594029990065,0.0071639863896095675,41.28979646748442,0.022795765737418303,0.0966018535774247,0.00046747911916669374,-0.0817196360179,0.0004495908488559478,0.9987996812689256,-139845.08546917263,11.448594029990065,0.0966018535774247,0.21950460827108642,472.7101173371471,5.179571695699897,0.016135190477743103,15.936052024199375,0.057463757896456635,8.748553512458484,0.017999581386410515,53.951320785641556,0.05916981958984921,-0.006543755562100426,0.00011590736990490818,0.9996722356057269,-165775.84230735307,-25930.756838180445,2exp,5.179571695699897,8.748553512458484,3.3854884951250694,0.5920489242391745,82.54192400574414,471.9960169609989,554.537940966743,0.14884810922377334
42,FALLING,1.7805194909236306,1.460225,1.3105641071720002,1.3105641071720002,0.4699553837516304,0.14966089282799988,3.99979989895661,0.618,11.437850122286653,0.007059616800093092,43.57799942153085,0.02346553567844384,0.09617245360371611,0.00047232372711720474,-0.07940480546988735,0.00045240091870877387,0.9988467596958543,-139671.81766898246,11.437850122286653,0.09617245360371611,0.20464166797276842,498.4386260125643,4.225699046764317,0.01044530067808627,12.4772931298175,0.04912714351767228,9.907517644386038,0.011844225697905527,53.01333509072121,0.0398171027899593,-0.004005191318946469,0.00011508475363648382,0.9996907686692759,-165966.30706504692,-26294.489396064455,2exp,4.225699046764317,9.907517644386038,4.248784935895515,0.42651441041427296,52.72528568486878,525.23055279907,577.9558384839388,0.09122718757054998
44,FALLING,1.8107107780087965,1.4608249999999998,1.3105658547930001,1.3105658547930001,0.5001449232157964,0.15025914520699968,3.999799898956553,0.6423,11.483891152503924,0.0069562076833718225,45.14207855996856,0.02368675554119615,0.09758284514975755,0.00047299794565051705,-0.07856439189438806,0.0004518585783466538,0.9989007568652146,-139760.8033407479,11.483891152503924,0.09758284514975755,0.1951091386119173,518.40671658046,3.929654872514318,0.008759296503310142,10.758080518717776,0.044383627842387946,10.427749367000843,0.0095202725831932,53.310425655500424,0.03368299007911414,-0.0017904183263660787,0.00011757549484039907,0.9996905081470837,-165079.7654881115,-25318.962147363607,2exp,3.929654872514318,10.427749367000843,4.955384518896903,0.37684592659561955,42.27554352928067,555.9077573836901,598.1833009129707,0.07067322585695401
46,FALLING,1.8406175208716513,1.4613200000000002,1.310570443802,1.310570443802,0.5300470770696513,0.15074955619800012,3.99979989895661,0.6661,11.555890740400896,0.006994776957343634,46.806544120056714,0.024369327241749783,0.09784638161670917,0.0004835320498189392,-0.07777308422539712,0.00046069443109619915,0.9989107017633126,-139021.33697819425,11.555890740400896,0.09784638161670917,0.18459941739071525,540.8913097871294,3.77625902256026,0.00759311885341304,9.209661760028292,0.03690566187686566,10.854763142893281,0.007270406893126964,53.956264599359436,0.027467858422685055,-0.0006278774742454117,0.0001128264256436233,0.9997275760237951,-166709.03055945568,-27687.69358126144,2exp,3.77625902256026,10.854763142893281,5.8586586571007455,0.3478895829277135,34.77806831603504,585.6824723013243,620.4605406173594,0.05605202271433861
48,FALLING,1.870495048380648,1.46255,1.3105661096524999,1.3105661096524999,0.5599289387281481,0.15198389034750015,3.99979989895661,0.6932,11.618817467260461,0.00675586535905256,48.27778422372832,0.024004138463555702,0.09983834297785657,0.0004736048696972875,-0.07712940937013213,0.0004502245019267935,0.9990044479150121,-139964.332973649,11.618817467260461,0.09983834297785657,0.17830538140185184,560.930762619286,3.710455025826864,0.007952158664374133,8.018085395023355,0.033882206012353144,11.191614309360052,0.0063223822598594106,54.652972944133985,0.025304631325971053,0.0018056834535934527,0.00011748117947930502,0.9997168660396961,-165082.01375943873,-25117.680785789737,2exp,3.710455025826864,11.191614309360052,6.816212381331814,0.3315388578682204,29.750745251473383,611.6549940506377,641.4057393021111,0.0463836592479575
50,FALLING,1.900649756457417,1.4641999999999997,1.310570074534,1.310570074534,0.5900796819234169,0.15362992546599963,3.9997998989564962,0.7086,11.712954038411766,0.006640919740307999,49.12804234222177,0.023741527853501913,0.0967779746343003,0.00046922327097323984,-0.07317856133457105,0.00044550043362829125,0.9990500333836164,-140397.05608668053,11.712954038411766,0.0967779746343003,0.16400831548519673,575.4345019515907,3.660382762618066,0.007782247187163712,7.048860760404131,0.028066648677048896,11.453870930659177,0.005061671427907249,54.763908926089485,0.021027076666822787,0.0034955072979522507,0.00010736175839938607,0.9997692207201611,-168665.23195341107,-28268.17586673054,2exp,3.660382762618066,11.453870930659177,7.769185800025608,0.3195760441843401,25.801528423478153,627.2587444978029,653.0602729212811,0.03950864796607867
52,FALLING,1.930544825469812,1.470575,1.3105665153780002,1.3105665153780002,0.6199783100918119,0.1600084846219998,3.9997998989564962,0.729,11.67497584805281,0.006430678233167627,51.256762359262645,0.023881977648186666,0.09097018514827816,0.000463086460090278,-0.06682755342581713,0.0004383541999021918,0.9991022615514998,-141062.73529965646,11.67497584805281,0.09097018514827816,0.1467312382828465,598.4214625937738,3.62226441819772,0.008283098360274705,5.736355382809399,0.021585465877610423,11.63348581441087,0.0036830563097726985,55.92313569805079,0.016810472028010063,0.005359239364694438,9.59318723089373e-05,0.9998199485351077,-173162.79683165925,-32100.061532002786,2exp,3.62226441819772,11.63348581441087,9.748896636641478,0.31136535308365393,20.778595993287446,650.5810058406479,671.3596018339354,0.03095002430370714
54,FALLING,1.9607617333066774,1.4769499999999998,1.3105622984392107,1.3105622984392107,0.6501994348674667,0.16638770156078908,7.999799797908111,0.7481,11.566821195832443,0.006506058305309309,53.73091170132126,0.02536134188148035,0.08495933172885752,0.00047843286411141663,-0.06066149704874004,0.0004513929698800723,0.9990639262410936,-139904.9413986584,11.566821195832443,0.08495933172885752,0.13066657270499657,621.4958483382442,3.659260678728587,0.008938229425995224,4.929789116159293,0.017732857781226807,11.63072582135611,0.002920341219854373,57.8020719029834,0.01465879704662752,0.006682218183550276,8.828734838707261e-05,0.9998501519700973,-176513.76319679702,-36608.82179813861,2exp,3.659260678728587,11.63072582135611,11.72505974211244,0.3146201479540962,18.039383467185854,672.2800502099116,690.3194336770974,0.02613193629954205
