Step,Type,V_initial,V_initial_iR,V_final,V_final_iR,dV,dV_iR,duration,charge,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.5215127336879999,1.474154,1.3111934390249511,1.3111934390249511,0.21031929466304877,0.16296056097504885,3.999599898961577,0.3865,12.214968811696654,0.003565766322339432,28.623171161460757,0.008021365919456847,0.025484671350001556,0.00019463059933639955,0.0063193324438954885,0.0001927568259971754,0.9996525087452365,-172819.3891436858,12.214968811696654,0.025484671350001556,0.12117134279491755,349.63114302909827,12.475617967683625,0.002642763487659134,27.70027066840208,0.011408365163410029,0.2074085440735913,0.0025419523834826277,170.70782125078665,1.6978456318407111,0.02364769970860658,8.240744830455998e-05,0.9997848293999644,-182381.43522451862,-9562.046080832806,2exp,12.475617967683625,0.2074085440735913,6.1626770111497295,60.149971272432786,345.5779944604167,35.40626066760053,380.9842551280172,0.9070663414799034
24,FALLING,1.5415490029799999,1.480702,1.3111946270958545,1.3111946270958545,0.2303543758841453,0.16950737290414541,3.999599898961577,0.4121,12.52038470376559,0.0032061375825068,28.855800663764157,0.007079808823543376,0.039490483000377406,0.00017572657382847185,-0.0035546418244883815,0.00017391784762239805,0.9997417826073319,-176956.75577483742,12.52038470376559,0.039490483000377406,0.17143361331342277,361.2857252455017,12.785848649242748,0.004845848699682217,27.12910486907681,0.015102763699252298,0.47727630160784096,0.005366560343146927,113.93921081033433,0.8144828382757844,0.025458871697779543,7.952149332088309e-05,0.999803770422357,-182424.81003271314,-5468.054257875716,2exp,12.785848649242748,0.47727630160784096,4.199888325110508,26.789196543322976,346.86862884545053,54.380485143672495,401.24911398912303,0.8644720119054353
26,FALLING,1.561540127392,1.486542,1.3111957410435522,1.3111957410435522,0.2503443863484478,0.17534625895644784,3.9995998989616055,0.43200000000000005,12.676333127383035,0.0035157730241043685,30.281823263592514,0.007954327606024218,0.0330401532180336,0.00019746846725726057,0.0024933511324136634,0.00019465832128310012,0.99969727786936,-172598.6100220804,12.676333127383035,0.0330401532180336,0.1319788060757467,383.86247939383605,12.918155852903693,0.002747321317199075,28.710349237435796,0.009965011777742639,0.3818999996986204,0.0029966014628092967,134.02123662315282,0.7202707415557829,0.025576018141668502,5.786031798372586e-05,0.9999045364926155,-195649.84273226198,-23051.23271018159,2exp,12.918155852903693,0.3818999996986204,4.668046198769355,33.82601692353539,370.8847660404903,51.182710225990796,422.0674762664811,0.8787333469076032
28,FALLING,1.581522641348,1.4919099999999998,1.3112060094709734,1.3112060094709734,0.2703166318770265,0.18070399052902641,3.999599898961577,0.45120000000000005,12.8365131320328,0.0035000316173954393,30.405174850420924,0.007844117836235563,0.048003454668027565,0.00019698690258708164,-0.008959978717151333,0.00019411867330741358,0.9997173312011425,-172721.5510391551,12.8365131320328,0.048003454668027565,0.17758232016543285,390.29642624918165,12.85242978897727,0.008665117961840626,27.523729554019354,0.019662870988905942,0.9205980254249702,0.00947416692817076,90.12307383721775,0.48656388259179084,0.02685985393653106,7.628398603572959e-05,0.9998357003153978,-183548.53740675093,-10826.986367595819,2exp,12.85242978897727,0.9205980254249702,3.274377248197342,13.960957371209089,353.7468016238324,82.96712381977144,436.7139254436039,0.8100195139518499
30,FALLING,1.6015160659360002,1.49657,1.3111935933376668,1.3111935933376668,0.2903224725983333,0.18537640666233313,3.999599898961577,0.47030000000000005,12.867192457422744,0.0035621749822644325,31.86378395725383,0.008253736167353384,0.043441499814372585,0.00020523384713822573,-0.004131195544668465,0.000201471032599439,0.9997101662431526,-171368.32778881086,12.867192457422744,0.043441499814372585,0.14963188838114758,409.9974405997243,13.010714416433606,0.0037958733318796184,29.348387126453908,0.01073343828819857,0.684787740114313,0.00419374314296693,108.74018314379164,0.386632356831066,0.027201979040900874,4.835252316866181e-05,0.9999382131326375,-202246.94449795975,-30878.61670914889,2exp,13.010714416433606,0.684787740114313,3.705150224278456,18.99963105978168,381.84348348522826,74.46394427465358,456.3074277598819,0.8368118953482431
32,FALLING,1.631521409196,1.50297,1.311199123285164,1.311199123285164,0.3203222859108359,0.19177087671483584,3.9995998989616055,0.4959,12.851994125891434,0.003868279936477349,33.05914138777635,0.009229590936767994,0.05319559913130426,0.00022696184973548396,-0.01080448417809677,0.00022213532044411809,0.9996687758717517,-167562.9797027716,12.851994125891434,0.05319559913130426,0.16606899198425318,424.87589092271605,12.82723711042979,0.011039143949088762,29.657486298103716,0.025773462920159664,1.0280258472002113,0.012005069542490034,94.24410054714556,0.5636887372634908,0.028629553752794728,9.289897228502417e-05,0.9997809832380623,-175812.39091347705,-8249.411210705439,2exp,12.82723711042979,1.0280258472002113,3.1777507911441396,12.477543386058118,380.423608845099,96.88537130860121,477.3089801537002,0.7970174973925638
34,FALLING,1.6614951950319998,1.509016,1.3111888383779187,1.3111888383779187,0.35030635665408116,0.19782716162208125,3.9995998989616055,0.5205000000000001,12.837468667153034,0.004907606313454598,33.95305021651129,0.01196461082696721,0.06782816923283319,0.00029172986612194826,-0.02166587250422049,0.0002849121634324759,0.9994866593834673,-157679.56266713928,12.837468667153034,0.06782816923283319,0.1936252881069236,435.87121830873724,11.520125625053273,0.0389492603474659,27.379265211511253,0.06263525846437261,2.677818876584526,0.04091202365517367,67.59651761323697,0.41427510510864657,0.030218958448450888,0.00013655354859477766,0.9995378879266394,-159761.45340278637,-2081.890735647088,2exp,11.520125625053273,2.677818876584526,2.4688945116327266,4.302055574328773,315.4125747582604,181.01123085610436,496.42380561436477,0.6353695596203565
36,FALLING,1.6914713741399998,1.514236,1.311189406877844,1.311189406877844,0.3802819672621558,0.2030465931221559,3.999599898961577,0.5425,12.868942396547803,0.005863795051658912,34.757269112762536,0.014519387009390091,0.07819887818975768,0.0003525642011947226,-0.028617789549773467,0.00034367885637758526,0.9992912831985952,-150238.89793870167,12.868942396547803,0.07819887818975768,0.20563393724070422,447.28929407345123,7.863776823312975,0.0602259938941447,21.40590594402329,0.10408163360592562,6.780427678514935,0.0630864351318915,50.65058589311423,0.17970176772744623,0.03260265226567799,0.00015678916997595164,0.9994056223265276,-153736.33002703154,-3497.432088329864,2exp,7.863776823312975,6.780427678514935,2.366196788193228,1.159775930983061,168.3312670446278,343.43263452266984,511.76390156729764,0.32892368244244363
38,FALLING,1.7214996597600003,1.51922,1.3111999773603678,1.3111999773603678,0.41029968239963255,0.20802002263963226,3.9995998989616055,0.5585,12.858438685592981,0.005032301911424075,36.2302956467384,0.012875873912085842,0.0728487212510238,0.00030869391278183495,-0.02368491493611613,0.0002999216672607388,0.999477902271789,-155779.01172801005,12.858438685592981,0.0728487212510238,0.17755003080911244,465.86503513449196,9.995719380979699,0.05512993542850721,26.57464631225618,0.08615299017692683,4.36183876396853,0.057314324718673086,60.53033841068385,0.2913112310859104,0.03236424794577009,0.00013939537028270579,0.9995507809294588,-158764.73481081863,-2985.723082808574,2exp,9.995719380979699,4.36183876396853,2.2777476584050476,2.2916297281665905,265.63270718609976,264.02357647585404,529.6562836619538,0.5015190329652284
40,FALLING,1.7515207682400002,1.5244399999999998,1.311206883118656,1.311206883118656,0.4403138851213442,0.21323311688134372,3.9995998989616055,0.5832,12.840480777826421,0.0059857091982001,37.21294232526973,0.015657509173851232,0.08337240336015808,0.00037191229111480144,-0.029995938086572534,0.0003605812235202487,0.999280795655737,-148471.6031420108,12.840480777826421,0.08337240336015808,0.18934765897101302,477.8320706139892,6.720888388073228,0.03377224189834774,19.76944214025843,0.07410157979937937,8.106281016050096,0.03590344250565558,51.21204184137573,0.09516726683881999,0.03494742150057282,0.00011755826972661308,0.999689239519671,-165226.7063156828,-16755.10317367199,2exp,6.720888388073228,8.106281016050096,2.590464691822926,0.8290963975670411,132.86821411914846,415.1392025719072,548.0074166910557,0.2424569633043017
42,FALLING,1.7814984144400001,1.52848,1.3111951192069604,1.3111951192069604,0.4703032952330397,0.21728488079303965,3.9995998989616055,0.6076,12.764137330798599,0.006542047810327454,38.64878523117818,0.017729044389490377,0.09031758176636487,0.0004138556914944692,-0.03394000930196841,0.0004000599614796094,0.9991525257082231,-144392.53220273778,12.764137330798599,0.09031758176636487,0.19204114170965284,493.31840235929894,5.878299001629909,0.02436477876725121,17.508091853918696,0.06618696396616079,9.136715786119817,0.02647837639724789,50.99456690283798,0.06930506307715265,0.03657018755788223,0.00011759980987291526,0.9997003951040436,-165159.2861937327,-20766.753990994912,2exp,5.878299001629909,9.136715786119817,2.9126284764963852,0.6433711126879986,102.91779886533502,465.92286442750293,568.8406632928379,0.18092553065664568
44,FALLING,1.8115025956799997,1.5332279999999998,1.3111987876663835,1.3111987876663835,0.5003038080136162,0.22202921233361628,3.9995998989616055,0.6227,12.694953731927974,0.00578311229359524,40.140315922121545,0.016230956670623048,0.08627249097390205,0.00037242631336619256,-0.029781084929907553,0.0003589579666477031,0.9993326811959956,-148794.81667264676,12.694953731927974,0.08627249097390205,0.17244020451580108,509.5794534163047,5.889200008023009,0.030273452031367557,19.54708722200542,0.08079069563399217,8.832247462177518,0.03241980760191538,52.932712782093255,0.08520646677394846,0.03730311895458811,0.0001221262343431245,0.9996842533688628,-163734.83178696883,-14940.015114322072,2exp,5.889200008023009,8.832247462177518,2.707959103108901,0.6667838546465584,115.11670622466076,467.5148181358146,582.6315243604754,0.19758063443446255
46,FALLING,1.8415013074,1.5371500000000002,1.311187442558628,1.311187442558628,0.5303138648413719,0.22596255744137217,3.9995998989616055,0.6419,12.704837603220469,0.007924223216627795,40.28975989818732,0.022287768711705198,0.10443781167159713,0.0005112011267172582,-0.04278418316684749,0.0004925733229796177,0.9987937951627703,-136149.26033356276,12.704837603220469,0.10443781167159713,0.19693584987229534,511.8748565792143,4.62997523759307,0.010511240230183062,10.156205215018119,0.04181795515274898,11.308418519701435,0.011635033414548123,48.42171051749297,0.033597919849192186,0.04009710704890787,0.00012852696914618817,0.9996591661789929,-161394.86333078943,-25245.60299722667,2exp,4.62997523759307,11.308418519701435,4.767697136120401,0.40942729786015297,47.02297865344749,547.5729679716394,594.5959466250869,0.07908392063610398
48,FALLING,1.87149997248,1.542606,1.3111901800150008,1.3111901800150008,0.5603097924649993,0.23141581998499916,3.9995998989615487,0.6548,12.605751389517893,0.0069250400269210725,41.90029514619377,0.020245512227284955,0.09519396705246355,0.00045498529887108465,-0.03412526701261262,0.0004370948251291849,0.9990583095479619,-140988.5911724088,12.605751389517893,0.09519396705246355,0.16989524069117531,528.184703760342,4.347736077719369,0.011197333152798755,12.290684318923352,0.0485400164639389,10.958337710636657,0.012751579811660826,50.3825978313964,0.0359097426272447,0.04085493945748539,0.0001132918061134758,0.9997377738310933,-166526.6637125125,-25538.07254010369,2exp,4.347736077719369,10.958337710636657,4.099250824775056,0.3967514227544986,53.436651633242775,552.1095217756318,605.5461734088747,0.08824537909706429
50,FALLING,1.9014891014000002,1.5458199999999997,1.3111890339871994,1.3111890339871994,0.5903000674128007,0.2346309660128003,3.9995998989616055,0.6796,12.555438102450234,0.006878964712235008,43.35201280958035,0.020743669613054277,0.10026753999828034,0.0004591381652927387,-0.03554268637102635,0.0004399514343448882,0.9990808964136245,-140775.18662728945,12.555438102450234,0.10026753999828034,0.16985859486301327,544.3035134473157,4.148806477036423,0.010688176230381877,11.123415278856989,0.050017348065981286,11.303051369407275,0.01195851730026476,51.21549707244526,0.03581950067852838,0.04363547836921108,0.00012945967866498555,0.9996692322005787,-161185.8270230083,-20410.64039571886,2exp,4.148806477036423,11.303051369407275,4.604296053730363,0.367051899654773,46.14889735568779,578.8913943195766,625.0402916752645,0.07383347597000056
52,FALLING,1.9314770156799999,1.54927,1.3111884607595379,1.3111884607595379,0.620288554920462,0.23808153924046205,3.9995998989616055,0.6947,12.61360016286559,0.007987906595632347,43.816460175230766,0.024180802414486356,0.10821649448218316,0.000535777992856287,-0.04128369183206885,0.0005129787962866393,0.9987925326926473,-134648.57075778357,12.61360016286559,0.10821649448218316,0.17446153668925826,552.6833092024845,4.521511655493022,0.008394212586538096,10.433704611188773,0.03616154591863474,11.377382958461546,0.009082618862034155,52.1673439965198,0.02895595543335055,0.04400113070767197,0.00011220052510846466,0.9997598206255766,-166912.11609223305,-32263.545334449474,2exp,4.521511655493022,11.377382958461546,4.9998869951308755,0.3974122759162554,47.17611700946133,593.5278505742056,640.7039675836669,0.07363169169590135
54,FALLING,1.9614835825199999,1.5538999999999998,1.311187890496847,1.311187890496847,0.6502956920231528,0.2427121095031528,7.999599797913106,0.7090000000000001,12.46204383783037,0.007896235007391601,45.164471969313134,0.024787298617531272,0.11020039914944049,0.0005370355546509819,-0.04169447788152343,0.0005130056190024621,0.9988069046202768,-134692.09098023773,12.46204383783037,0.11020039914944049,0.1694619855262965,562.8416295940413,4.313168285946654,0.009288836576196145,7.884832595394436,0.033668187582579126,11.867958365890471,0.007673049979118885,51.927922184884196,0.027027757805673625,0.0458055320274489,0.00013337477841002623,0.999663114371389,-159954.69029718405,-25262.599316946318,2exp,4.313168285946654,11.867958365890471,6.585798944573092,0.36342967787476144,34.00860989045373,616.2784185174057,650.2870284078595,0.05229784449755863
