Step,Type,V_initial,V_initial_iR,V_final,V_final_iR,dV,dV_iR,duration,charge,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.521544642944,1.5008694999999999,1.3111960633301665,1.3111960633301665,0.21034857961383358,0.18967343666983338,3.999599898961577,0.5086999999999999,11.069986064262077,0.005836170996023586,45.583369880373255,0.020777277683155484,2.3406899430062083e-20,0.00039860887907640314,0.036453592418939175,0.0003805278638560725,0.9989825080204289,-146634.5133472679,11.069986064262077,2.3406899430062083e-20,1.1127671730911336e-19,504.60726933783565,1.79504988940302,82263.00449285883,45.583581165054774,13923.331163995146,9.274803741232835,82263.00467871044,45.583997069151046,2694.634964681208,0.036453524410881635,0.00018698782276554588,0.9989825079499807,-146614.70588824447,19.807459023431875,1exp,1.79504988940302,9.274803741232835,1.000009123989069,0.193540471527478,81.82480232892516,422.78262655730873,504.6074288862339,0.16215536602290678
24,FALLING,1.541542704192,1.511334,1.3112004712290615,1.3112004712290615,0.23034223296293854,0.20013352877093848,3.999599898961577,0.54,11.521764168986095,0.0056006190197253405,46.578848560737654,0.01949291672003385,7.298389431862607e-21,0.00038630263569807387,0.03589347051683062,0.0003681953658885051,0.9991409417530209,-147972.245615931,11.521764168986095,7.298389431862607e-21,3.1684981681309385e-20,536.6705083797367,1.861898258604946,82366.55323976399,46.57909538798204,47550.445673621834,9.659781558414167,82366.5528426114,46.579212586525166,9165.213870620912,0.035893442360740074,0.0001809809078024193,0.9991409417267357,-147952.43892935172,19.806686579278903,1exp,1.861898258604946,9.659781558414167,1.0000025161189188,0.19274744955108605,86.72553659027743,449.94501874876886,536.6705553390462,0.16159920779608977
26,FALLING,1.5615430944239999,1.520576,1.3112009033441672,1.3112009033441672,0.2503421910798327,0.20937509665583276,3.9995998989616055,0.5681,11.841669311600617,0.006525658291675408,47.45429957465663,0.022434136221006214,0.0009697743912816588,0.00045392505226097294,0.0352501420500848,0.000432061651429342,0.9989048913336349,-141592.46013821397,11.841669311600617,0.0009697743912816588,0.003873795252404751,561.9381229767137,9.627769697513754,111988.52159387412,47.46087992536074,738.3443299157342,2.2246564443748187,111988.5215677674,47.46264105066335,3194.431471670341,0.036057350817892915,0.0002124655189800128,0.9989046408610561,-141568.08225693007,24.377881283900933,1exp,9.627769697513754,2.2246564443748187,1.0000371068826657,4.327755740378774,456.942421562727,105.58807028040704,562.5304918431341,0.8122980499520174
28,FALLING,1.5815228230560001,1.528514,1.3111905077273862,1.3111905077273862,0.2703323153286139,0.21732349227261372,3.999599898961577,0.5928,12.19550615348957,0.005274371247650937,48.00286076341175,0.017771259730229944,4.0752568934051596e-16,0.00036879761409134426,0.03739811365526127,0.00035074239778563367,0.9993263310535513,-149937.9334855809,12.19550615348957,4.0752568934051596e-16,1.5074989789701272e-15,585.419183825291,10.129894912895516,76185.63180309645,48.003072544699656,474.2444354839791,2.0654646350418484,76185.63194810905,48.00522340093454,2325.1026470027427,0.037398065291879404,0.00017249593532144507,0.9993263309810608,-149918.12525954028,19.808226040622685,1exp,10.129894912895516,2.0654646350418484,1.0000448066367602,4.904414600490254,486.26608037390747,99.15309123191366,585.4191716058211,0.8306288962830958
30,FALLING,1.6015082327159997,1.535637,1.3111821535768577,1.3111821535768577,0.290326079139142,0.22445484642314217,3.9993998989665727,0.6132,12.129501410460398,0.007204388700078066,49.0403688127728,0.02483477879669453,0.012923505030554573,0.0005086320196394503,0.02587854043487617,0.0004829968588697116,0.9987702105791267,-137153.70455881776,12.129501410460398,0.012923505030554573,0.04451375869806322,594.8352226840257,9.79513977669565,129367.90516525444,49.112034326886324,305.33596674090904,2.4794049472904316,129367.90555401878,49.117080795977174,1198.1361921431185,0.03660869795328053,0.00024147782812649658,0.9987304733867296,-136498.1939284608,655.5106303569628,1exp,9.79513977669565,2.4794049472904316,1.000102754226332,3.9506010453839235,481.0592409497264,121.78113312200965,602.840374071736,0.7979877620016239
32,FALLING,1.631514507084,1.545099,1.3111910342692132,1.3111910342692132,0.3203234728147868,0.23390796573078676,3.9995998989616055,0.6411,12.59205723382514,0.006067635480477827,49.565327650141654,0.02032415481850731,0.011426855056376103,0.0004304300520965016,0.028352391641930992,0.00040841780332184774,0.9991897213713222,-143870.9439470356,12.59205723382514,0.011426855056376103,0.03567286204774381,624.1294425838794,10.470119265112254,105285.30066854629,49.625712295074585,587.4457217341786,2.249855613059067,105285.30121369759,49.627805761535576,2729.290648322896,0.03783083262156569,0.0002045397109463982,0.9991611463120434,-143158.28723305816,712.656713977427,1exp,10.470119265112254,2.249855613059067,1.0000421851166295,4.653684976200015,519.5871263455784,111.65539735639591,631.2425237019744,0.823118067677723
34,FALLING,1.66150453032,1.553094,1.3111967013331336,1.3111967013331336,0.3503078289868664,0.24189729866686638,3.9993998989666864,0.6665000000000001,12.436694826436732,0.010115048112333871,49.435559194243275,0.03423083326778989,0.05222536545340431,0.0007167071945935184,-0.004247168567114507,0.0006801947478748769,0.9978633232120597,-123470.31223043248,12.436694826436732,0.05222536545340431,0.14908420860717422,614.8149632730522,3.420832464025421,0.024984290032601067,4.514071114624584,0.047335570531704126,12.249496814206005,0.007825520033845517,52.50767984572176,0.03367881369553052,0.03705568336093487,0.00022260754383371934,0.9990376423780508,-139394.94741106834,-15924.635180635858,2exp,3.420832464025421,12.249496814206005,11.632001027987481,0.2792631008367795,15.441881013827194,643.1926569915175,658.6345380053448,0.023445294959162748
36,FALLING,1.6914833683240003,1.559948,1.3112027507100352,1.3112027507100352,0.38028061761396503,0.24874524928996466,3.999599898961577,0.6886000000000001,12.664189793501281,0.009523305071731537,50.58851261338326,0.03225379447604347,0.04967979308889391,0.0006817863695468912,-0.0013706923797538757,0.0006459827242090101,0.9981720625937023,-125549.37465013853,12.664189793501281,0.04967979308889391,0.13063982435025245,640.6625251068191,2.9033558700805173,0.020254190771788638,5.425405559365789,0.061038396570790646,12.424692840411451,0.008602751398141532,53.683764712641604,0.03542623094693098,0.0377059768434209,0.00022131791842787039,0.9990992485946879,-139677.4831476687,-14128.108497530178,2exp,2.9033558700805173,12.424692840411451,9.894885115080143,0.2336762692947483,15.751883078352138,667.004287071491,682.7561701498432,0.023071022668158536
38,FALLING,1.7215171152399997,1.566802,1.3112087343512175,1.3112087343512175,0.4103083808887822,0.2555932656487825,3.9995998989616055,0.7093,12.808358341176609,0.006728978288341813,53.10824608732258,0.023458234371569762,0.02152449048629026,0.0004922810732830296,0.022463655837277115,0.00046484888095613803,0.9990722058501285,-138718.25591445548,12.808358341176609,0.02152449048629026,0.052459300099270134,680.2294467578182,11.148922841052537,92803.45835324239,53.20275785935017,113.35713150431084,1.8948102895886787,92803.45871904425,53.22085071854001,649.2515879941054,0.040223735033741846,0.00024006218985910585,0.9989834559292242,-136872.19001407726,1846.0659003782202,1exp,11.148922841052537,1.8948102895886787,1.0003400737089168,5.883925637469871,593.1534423050965,100.84341556215263,693.9968578672491,0.8546918268880083
40,FALLING,1.7515310942,1.5726779999999998,1.3112122624257425,1.3112122624257425,0.44031883177425746,0.2614657375742573,3.999399898966601,0.7341,12.486540544786317,0.01231152867176407,52.67445075065425,0.043726345616087146,0.07548560244339757,0.0008974226539407134,-0.019376658928923762,0.0008479109604611664,0.9970354127797877,-114681.01412880816,12.486540544786317,0.07548560244339757,0.1714339632925296,657.7216649723944,4.917357420925287,0.02848315734257976,4.159116309461206,0.031936613908581185,12.368035290933769,0.007040747291621811,56.70232335612398,0.03401030338618228,0.04017455609365646,0.00023049360726910278,0.9990815103401297,-138084.7392757446,-23403.725146936427,2exp,4.917357420925287,12.368035290933769,13.633262245428647,0.39758597911908394,20.451861448820452,701.2963363464795,721.7481977952999,0.028336560467063263
42,FALLING,1.7815043758,1.578065,1.3112068173198659,1.3112068173198659,0.4702975584801341,0.26685818268013417,3.9995998989616055,0.7484,12.833673709905785,0.007505044251108575,55.082767070622225,0.026921888071526002,0.03291905523495893,0.0005579908825717246,0.015030275902796793,0.0005255833696788435,0.99888366791586,-133808.40160029766,12.833673709905785,0.03291905523495893,0.06999622822058403,706.9142596231086,2.3609132910634543,0.030993266479915783,3.574916929994467,0.05636896820881044,12.82194986737403,0.00584408061906287,56.67109250201745,0.02826091177865877,0.04100297521052093,0.00020690573583942163,0.9992741502703123,-142393.93449172078,-8585.532891423121,2exp,2.3609132910634543,12.82194986737403,15.852422199389444,0.184130597567761,8.440068894471699,726.6339069901842,735.0739758846559,0.011481931304008064
44,FALLING,1.8115216831199998,1.583615,1.3112100215221523,1.3112100215221523,0.5003116615978476,0.2724049784778477,3.999399898966658,0.77,12.56829215022825,0.010054770431823394,55.86650997818739,0.037270342462027754,0.05819963079013273,0.000752227776876621,-0.0032954657612932173,0.0007078773553206437,0.9980114194562892,-121896.16677111643,12.56829215022825,0.05819963079013273,0.11632675241720393,702.1466188195008,5.537190315122794,0.046793304733744094,2.592976859212328,0.02127487883858441,12.654012051476847,0.004751821143865896,58.34219975784531,0.02574282608022896,0.04278935645946862,0.00019768595320250138,0.9993498610849955,-144224.98715588657,-22328.820384770137,2exp,5.537190315122794,12.654012051476847,22.50008500869074,0.437583771265379,14.357806352168026,738.262898845444,752.6207051976121,0.019077081261534207
46,FALLING,1.84153014388,1.5883500000000002,1.311211207468247,1.311211207468247,0.5303189364117531,0.2771387925317532,3.999399898966601,0.7856000000000001,12.672093897114653,0.009062130700184506,56.95552999973576,0.03386437102267418,0.05006019684751424,0.0006837364342580585,0.00404939989580893,0.0006425938778431853,0.9983938165362906,-125759.39383537203,12.672093897114653,0.05006019684751424,0.09439639697996044,721.7458241165821,4.619707698708713,0.048069639306261375,2.615394877756835,0.02652141960631972,12.757062095850236,0.0049109137039516654,59.033850869477064,0.02672955738806943,0.04365034200275883,0.00020593694432542072,0.9993091633457946,-142605.40511396056,-16846.01127858853,2exp,4.619707698708713,12.757062095850236,22.571677941079805,0.36212943575868184,12.082359851936584,753.0985012990814,765.1808611510179,0.015790201330652443
48,FALLING,1.87152113792,1.5930849999999999,1.311210275761788,1.311210275761788,0.560310862158212,0.2818747242382118,3.9995998989615487,0.7971999999999999,12.89122417743,0.009243992978818555,56.92629775422438,0.03394227587945965,0.05066060822928539,0.00069729786037432,0.005063157505322894,0.0006553491960798612,0.9983840498859758,-124978.71597160114,12.89122417743,0.05066060822928539,0.09041518137654919,733.8496659408364,2.648103625735389,0.02071511413088043,5.700355094674531,0.07118720263392814,12.742082799119286,0.0083530876336141,59.86066763061705,0.038315405460485466,0.04458077499846069,0.00023912103474191468,0.9991028046760401,-136721.70980874044,-11742.993837139307,2exp,2.648103625735389,12.742082799119286,10.501217316538922,0.20782345143122302,15.095130994186823,762.7495833598822,777.844714354069,0.019406355427537988
50,FALLING,1.90151238428,1.5978199999999998,1.3112059169921992,1.3112059169921992,0.5903064672878007,0.28661408300780056,3.999399898966601,0.8139000000000001,12.717563145346357,0.012551498100141435,56.435327210742926,0.04637423092658158,0.08454974553335876,0.0009432044634120013,-0.020057364459009984,0.0008869915813066644,0.997109872862429,-112875.67829126291,12.717563145346357,0.08454974553335876,0.14323025448429821,717.7198374309066,4.268353782428925,0.021136727724538045,5.9907387290026435,0.04836179619943944,12.454548752714459,0.008975876042106338,61.47876894352725,0.042967642655743946,0.04582103437049151,0.0002566499204754439,0.9989928333237342,-133928.5182369235,-21052.839945660584,2exp,4.268353782428925,12.454548752714459,10.262301816951783,0.3427144465188785,25.57059231348188,765.6903250640278,791.2609173775097,0.0323162584577423
52,FALLING,1.9314986631200002,1.60337,1.3112117221652164,1.3112117221652164,0.6202869409547838,0.29215827783478354,3.999399898966658,0.8327,12.386695027231141,0.014579349820841666,57.74476913471474,0.056392750873800496,0.10853301433555455,0.00110665855403969,-0.03825570711982998,0.0010391192763995257,0.9960869841153189,-106539.27023673194,12.386695027231141,0.10853301433555455,0.1749722703632836,715.2668446895813,6.242594693520676,0.027965225371739025,4.37524625021108,0.02601566704680871,12.369728919106919,0.00671091180025172,63.17767066255292,0.036808049501879526,0.046807857957014726,0.00024136883778795755,0.9991216350549713,-136384.5546359046,-29845.28439917267,2exp,6.242594693520676,12.369728919106919,14.439797682131598,0.5046670573255687,27.312889024413927,781.4906598363937,808.8035488608076,0.033769497009358926
54,FALLING,1.9615080299599998,1.6072899999999999,1.3112133562323942,1.3112133562323942,0.6502946737276056,0.2960766437676057,7.999399797918215,0.839,12.796316446611593,0.010242650655068462,58.9963362430127,0.039059929471578214,0.06226578041729102,0.0007847809234577632,0.00039318379135715143,0.0007358078856426625,0.9980414253370797,-120342.67025515494,12.796316446611593,0.06226578041729102,0.09575010058189837,754.935787756291,3.03978843487942,0.020156735471457066,6.244602129746854,0.0687181388039138,12.609216241732069,0.008957524881888824,62.709030398600135,0.04291057292612278,0.048728836514621385,0.0002549439302935896,0.999023793052112,-134243.94337994032,-13901.27312478538,2exp,3.03978843487942,12.609216241732069,10.042117831635538,0.24107671536465447,18.982269334427883,790.711724605299,809.6939939397269,0.023443757118742952
