Step,Type,V_initial,V_initial_RHE,V_final,V_final_RHE,dV,dV_RHE,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.521544642944,1.5008694999999999,1.3111960633301665,1.3111960633301665,0.21034857961383358,0.18967343666983338,11.255697228595142,0.005587988181773584,45.69167646285409,0.01960282542742615,-0.016103342210257533,0.00038207154841554886,0.04989805245295468,0.0003646768905708459,0.9990656215329631,-148338.0357707956,11.255697228595142,0.016103342210257533,0.07655550724336099,514.2916761328127,1042.0072665939747,0.001602724913178481,58.63004047230018,0.08230170997421894,-1031.0842429897657,0.0016027249103090057,58.77285475320993,0.08316956137214347,0.039264938038777494,0.0001529793366141664,0.9993333535986688,-155067.62699383326,-6729.591223037656,2exp,1042.0072665939747,1031.0842429897657,1.0024358550626826,1.0105937256615776,61092.92821283561,60599.764451560906,121692.69266439651,0.502026266945357
24,FALLING,1.541542704192,1.511334,1.3112004712290615,1.3112004712290615,0.23034223296293854,0.20013352877093848,11.711605434941808,0.0053317773021072205,46.683021029954325,0.018289352255885984,-0.016584960489395954,0.0003681327295861624,0.04971736288026028,0.0003508198626295441,0.9992201850035652,-149906.97499743337,11.711605434941808,0.016584960489395954,0.07200138800453684,546.7331228139158,1125.9436225914915,0.0015324675607655963,59.42177428095957,0.07911425581838488,-1114.5667354160942,0.001532467560710452,59.5569039613393,0.07991839872679243,0.0386561733211075,0.000147485191979272,0.9994413799165064,-156555.90866589258,-6648.933668459213,2exp,1125.9436225914915,1114.5667354160942,1.002274076834879,1.0102074526485398,66905.56779471753,66380.14401967979,133285.7118143973,0.5019710431369021
26,FALLING,1.5615430944239999,1.520576,1.3112009033441672,1.3112009033441672,0.2503421910798327,0.20937509665583276,11.841669339302204,0.006525658297787372,47.45429950916885,0.022434136157735134,0.0009697728169741601,0.00045392505246728344,0.035250143470106285,0.0004320616516030738,0.9989048913336349,-141592.46013821333,11.841669339302204,0.0009697728169741601,0.003873788963782398,561.9381235157884,637.2325482008938,0.002009924500255754,59.38696581510025,0.1081908822772463,-625.5113788365102,0.0020099244927070242,59.61605838919102,0.1102102526882198,0.038449958752172435,0.00019345989506535776,0.999109508390971,-145707.4964684392,-4115.0363302258775,2exp,637.2325482008938,625.5113788365102,1.003857623822777,1.018738538995383,37843.3075562757,37290.52288382078,75133.83044009647,0.5036786669148704
28,FALLING,1.5815228230560001,1.528514,1.3111905077273862,1.3111905077273862,0.2703323153286139,0.21732349227261372,12.270344662317196,0.005230345137389108,48.04080174300987,0.017526681189596292,-0.006607051072820189,0.00036584974965423524,0.042892604692768475,0.0003479189988580755,0.9993371517861271,-150261.64349540774,12.270344662317196,0.006607051072820189,0.024440478249108725,589.4771952407798,736.1418695399901,0.0015871972817391529,59.28680823230916,0.08776994945366,-724.0683662044164,0.001587197278593246,59.47905321403977,0.0892279994609795,0.03956095164523187,0.0001525831280263628,0.9994825881472159,-155193.7450144139,-4932.101519006159,2exp,736.1418695399901,724.0683662044164,1.0032426266055228,1.0166745350288722,43643.501851190944,43066.90088407532,86710.40273526627,0.5033248661575015
30,FALLING,1.6015082327159997,1.535637,1.3111821535768577,1.3111821535768577,0.290326079139142,0.22445484642314217,12.12950144263005,0.007204388711056875,49.04036849377247,0.024834778655054717,0.01292350574785495,0.0005086320193882459,0.025878540315793296,0.0004829968588371897,0.9987702105791266,-137153.7045588158,12.12950144263005,0.01292350574785495,0.04451376116873475,594.8352203923224,394.0793041734747,0.0023979863888629145,59.8629584211185,0.13964807112942773,-381.91608241949206,0.0023979863575937146,60.21176217476899,0.1440804793911908,0.03855375860529366,0.00023210057548733994,0.9988479118784855,-138438.58388432083,-1284.879325505026,2exp,394.0793041734747,381.91608241949206,1.0058267042399869,1.0318478909736584,23590.75300036003,22995.84032536193,46586.59332572196,0.5063850201584672
32,FALLING,1.631514507084,1.545099,1.3111910342692132,1.3111910342692132,0.3203234728147868,0.23390796573078676,12.59205722974255,0.006067635481594461,49.56532769119928,0.020324154832462738,0.0114268549522605,0.00043043005259974144,0.028352391663925548,0.0004084178036586408,0.9991897213713222,-143870.94394703564,12.59205722974255,0.0114268549522605,0.035672861722711106,624.1294428985245,36.67243621329098,206.20558614332927,55.77222871483665,9.072987845904267,-24.01513472696833,206.20827629250545,59.043232105557415,14.246855957535567,0.0387777129784037,0.00020598735172706024,0.9991863554646941,-143768.26703531801,102.67691171762999,1exp,36.67243621329098,24.01513472696833,1.0586493218236877,1.5270551937445036,2045.3035000179227,1417.9311737306234,3463.234673748546,0.5905760633321799
34,FALLING,1.66150453032,1.553094,1.3111967013331336,1.3111967013331336,0.3503078289868664,0.24189729866686638,12.436695370473824,0.010115048523975025,49.4355538150808,0.03423083007348177,0.05222537858441128,0.0007167071883291613,-0.004247171248119347,0.0006801947471236588,0.9978633232120621,-123470.31223045384,12.436695370473824,0.05222537858441128,0.14908424609136922,614.814923268825,3.4207126090685716,0.02498432266558442,4.514066003238092,0.04733722932671949,12.249519856813404,0.007825530215460777,52.507590808685194,0.033678729159043866,0.03705576315070244,0.00022260753273930267,0.9990376423778361,-139394.94740660777,-15924.635176153926,2exp,3.4207126090685716,12.249519856813404,11.631994474830393,0.27925279105253337,15.441322495444313,643.1927762444222,658.6340987398665,0.02344446260068749
36,FALLING,1.6914833683240003,1.559948,1.3112027507100352,1.3112027507100352,0.38028061761396503,0.24874524928996466,12.664189617855861,0.009523304960037749,50.58851433239807,0.032253795440862106,0.049679789106006365,0.0006817863718514523,-0.0013706917589660298,0.0006459827247349988,0.9981720625937013,-125549.37465012685,12.664189617855861,0.049679789106006365,0.13063981387670381,640.662537991108,2.9033635621317146,0.020254612017980685,5.425296278439213,0.061037497658799754,12.424716079630537,0.008602637982147535,53.68367940240002,0.03542586884474138,0.03770600740044103,0.00022131789553072418,0.9990992485947069,-139677.48314808978,-14128.108497962938,2exp,2.9033635621317146,12.424716079630537,9.89506870173072,0.23367645131880144,15.751607528589208,667.0044746847301,682.7560822133194,0.02307062205513652
38,FALLING,1.7215171152399997,1.566802,1.3112087343512175,1.3112087343512175,0.4103083808887822,0.2555932656487825,12.808357661962079,0.006728977981515084,53.10825283416449,0.02345823699089756,0.02152447672021453,0.0004922810779836443,0.022463656505142253,0.000464848881270173,0.9990722058501249,-138718.2559143786,12.808357661962079,0.02152447672021453,0.05245926654871068,680.22949710189,14.115089204361794,0.7629942931741234,55.30678269742384,0.6405576263096104,-1.1186149217480996,0.7658118148639778,80.79797536661104,9.75525989058185,0.041137095972513076,0.00024579148413225087,0.9989995699706495,-137191.62163800554,1526.63427637305,1exp,14.115089204361794,1.1186149217480996,1.4609053614390513,12.618363057685338,780.6601713803909,90.38182089212648,871.0419922725174,0.8962371255416475
40,FALLING,1.7515310942,1.5726779999999998,1.3112122624257425,1.3112122624257425,0.44031883177425746,0.2614657375742573,12.486540678804056,0.012311528786231731,52.6744493752248,0.04372634463372736,0.07548560535857797,0.0008974226519054812,-0.019376659210965767,0.0008479109601468587,0.9970354127797877,-114681.01412880827,12.486540678804056,0.07548560535857797,0.1714339699131422,657.7216548573493,4.917357079976192,0.028483153657867806,4.159116817869458,0.031936618371859356,12.368035216066911,0.007040747752386385,56.70232364062344,0.034010304884499604,0.04017455590219602,0.00023049360736464365,0.9990815103401516,-138084.73927622117,-23403.7251474129,2exp,4.917357079976192,12.368035216066911,13.633260647309653,0.39758595395881585,20.451862530798433,701.2963356200542,721.7481981508525,0.02833656195221119
42,FALLING,1.7815043758,1.578065,1.3112068173198659,1.3112068173198659,0.4702975584801341,0.26685818268013417,12.833673656627733,0.007505044217211041,55.082767599681134,0.02692188829708547,0.032919054328068756,0.0005579908823937757,0.015030275808799481,0.000525583369295439,0.9988836679158596,-133808.40160028962,12.833673656627733,0.032919054328068756,0.0699962262922513,706.9142634781755,13.32566111484944,0.15824694238541226,55.76358434949556,0.2791561424582527,-0.1541608703874378,0.1611377916613327,107.69843339897196,33.59594265788865,0.042555941499177706,0.00029439848302273604,0.9986919660530915,-130620.48541950333,3187.9161807862984,1exp,13.32566111484944,0.1541608703874378,1.9313398637357537,86.4399706706334,743.0866275906999,16.60288423214902,759.6895118228489,0.9781451711866984
44,FALLING,1.8115216831199998,1.583615,1.3112100215221523,1.3112100215221523,0.5003116615978476,0.2724049784778477,12.568292700790959,0.010054770817839861,55.866504222893624,0.037270339036795996,0.058199640806580924,0.0007522277725534506,-0.0032954649905792867,0.0007078773560248402,0.9980114194562909,-121896.16677113388,12.568292700790959,0.058199640806580924,0.11632677243762113,702.1465772433012,5.537318538224427,0.04679519423775784,2.592909318148587,0.021274335520143777,12.65402082561491,0.004751780812481899,58.34216236326677,0.025742683686983993,0.042789386171742334,0.00019768594216182267,0.9993498610849525,-144224.98715456625,-22328.820383432365,2exp,5.537318538224427,12.65402082561491,22.500656677390005,0.43759360084310167,14.357764835319031,738.2629375561842,752.6207023915032,0.01907702616961806
46,FALLING,1.84153014388,1.5883500000000002,1.311211207468247,1.311211207468247,0.5303189364117531,0.2771387925317532,12.672094450209968,0.00906213104455185,56.955524247495774,0.03386436796304871,0.05006020601230921,0.000683736429390667,0.004049401457177559,0.0006425938777889087,0.9983938165362924,-125759.39383539608,12.672094450209968,0.05006020601230921,0.09439641426162688,721.7457827254905,13.22983267310547,0.08055033664123445,57.28868822200376,0.21789847299705742,-0.02898142277833667,0.08371279383227381,136.8742207443845,154.99711340901803,0.04530171014846754,0.00038157791840601034,0.9979633431981914,-120992.98643961917,4766.407395776914,1exp,13.22983267310547,0.02898142277833667,2.389201515907866,456.4935536220341,757.9197592388178,3.9668096588483865,761.8865688976663,0.9947934379987984
48,FALLING,1.87152113792,1.5930849999999999,1.311210275761788,1.311210275761788,0.560310862158212,0.2818747242382118,12.891224064508656,0.009243992910091226,56.92629891935202,0.03394227650794734,0.05066060626039774,0.0006972978619881492,0.005063157246935091,0.0006553491965001401,0.9983840498859754,-124978.71597159546,12.891224064508656,0.05066060626039774,0.09041517786262901,733.8496745325638,2.6481937887224203,0.02071711157316144,5.699810731728571,0.07118063385025299,12.742131389755974,0.008352547180128001,59.86048473587564,0.03831384022129684,0.0445808994205694,0.00023912094184495915,0.9991028046746077,-136721.70977682402,-11742.993805228558,2exp,2.6481937887224203,12.742131389755974,10.502188152083052,0.20782973489438616,15.094203376656996,762.7501615590094,777.8443649356664,0.019405171596126945
50,FALLING,1.90151238428,1.5978199999999998,1.3112059169921992,1.3112059169921992,0.5903064672878007,0.28661408300780056,12.717562885016244,0.012551497870108792,56.43532986798083,0.04637423289706968,0.08454974136763391,0.0009432044643653812,-0.020057365244310135,0.000886991579833352,0.9971098728624285,-112875.67829125932,12.717562885016244,0.08454974136763391,0.14323024742741322,717.7198565326818,4.2683600608714265,0.02113681634188785,5.990712965583945,0.04836159583005081,12.454552351742327,0.008975850323392716,61.478754964833364,0.04296755650605469,0.04582104335497701,0.00025664991490652496,0.9989928333244764,-133928.51825165533,-21052.839960396013,2exp,4.2683600608714265,12.454552351742327,10.26234361719928,0.3427148515919406,25.570519958443132,765.6903722294556,791.2608921878988,0.03231616804381501
52,FALLING,1.9314986631200002,1.60337,1.3112117221652164,1.3112117221652164,0.6202869409547838,0.29215827783478354,12.386692889386556,0.014579347617568999,57.744792009535786,0.05639277113107863,0.10853298078194794,0.0011066585775237204,-0.03825571497141739,0.001039119271492006,0.996086984115304,-106539.27023665608,12.386692889386556,0.10853298078194794,0.17497221626959825,715.2670045836225,6.242791404235936,0.027967128827219512,4.374995034776026,0.026014218618620823,12.369773129751948,0.0067107286109324635,63.177476811559735,0.03680730527362012,0.046807996434941504,0.00024136878012176932,0.9991216350552379,-136384.55464197134,-29845.28440531525,2exp,6.242791404235936,12.369773129751948,14.440582517094,0.5046811561337926,27.31218139667467,781.4910550691584,808.803236465833,0.03376863514545103
54,FALLING,1.9615080299599998,1.6072899999999999,1.3112133562323942,1.3112133562323942,0.6502946737276056,0.2960766437676057,12.79631632594664,0.010242650573477721,58.9963375216414,0.0390599302387331,0.06226577849734524,0.0007847809247022524,0.00039318331947881294,0.0007358078856871734,0.9980414253370794,-120342.67025515196,12.79631632594664,0.06226577849734524,0.09575009762947409,754.9357969992382,3.039689523390715,0.02015478811962276,6.2452427158547605,0.06872493998230109,12.609152200531403,0.008958166545012206,62.70928201591655,0.042912577867279186,0.048728670364086304,0.00025494405257025994,0.9990237930514686,-134243.94336676295,-13901.273111610994,2exp,3.039689523390715,12.609152200531403,10.041128082454964,0.24107009535998855,18.983598854415888,790.7108813247386,809.6944801791544,0.023445385042288474
