Step,Type,V_initial,V_initial_RHE,V_final,V_final_RHE,dV,dV_RHE,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
24,FALLING,1.5404930690843663,1.5052539999999999,1.3105756914645001,1.3105756914645001,0.2299173776198662,0.19467830853549972,12.956466709232348,0.00334786904217601,34.85100020273094,0.00825081324075134,0.011951370188368877,0.00020155458357322723,-0.03161284089785952,0.00019642893263110034,0.9997377898006463,-172618.82448349518,12.956466709232348,0.011951370188368877,0.05198115215165976,451.5458239101332,13.100374810390056,0.0021685065376400073,34.62318054166061,0.010343300313891489,0.041118425090088236,0.0009444180558552144,485.03797951336725,14.244566725142437,-0.02531543531725675,0.0001309785575799726,0.999755310189817,-173981.56791158026,-1362.7434280850866,2exp,13.100374810390056,0.041118425090088236,14.00905323905011,318.60108410494433,453.57664222355777,19.94399782646814,473.5206400500259,0.9578814604061163
26,FALLING,1.5605221943502599,1.5143959999999999,1.3105767797930001,1.3105767797930001,0.24994541455725972,0.20381922020699972,13.116231123704319,0.005559032704188327,34.87937915464479,0.013541812975892242,0.03610357011243203,0.0003348072468550777,-0.05090842381816368,0.0003262716733657256,0.9993299013737809,-152331.6858450283,13.116231123704319,0.03610357011243203,0.14444581900565776,457.4859984436356,13.483284154941236,0.007812807939485114,34.151472021759496,0.03372950933517166,0.1775886376663237,0.008371041066820992,169.4047776631629,5.731437695723676,-0.023562945674634125,0.0002038430073994572,0.9990950735094816,-146305.70690874668,6025.978936281608,1exp,13.483284154941236,0.1775886376663237,4.960394607741278,75.92425017796104,460.4740015789087,30.084363679367566,490.5583652582763,0.9386732225766279
28,FALLING,1.5805280520991603,1.5228059999999999,1.3105747360105,1.3105747360105,0.26995331608866024,0.21223126398949987,13.227589850275718,0.006080452576303195,35.69573920739132,0.01495121677727588,0.042989082395267476,0.00037032987685221006,-0.05603749880718899,0.00036022379922364154,0.9992284462303415,-148427.0821879324,13.227589850275718,0.042989082395267476,0.15924635791896943,472.1685976377784,13.43469673412567,0.02709220922984787,34.17280089117158,0.06530309212306952,0.46821286787199135,0.029240403096836218,104.56654337553682,3.2454361743503735,-0.02259540914929741,0.00022060346033516695,0.9989144536310582,-141581.36065687164,6845.721531060757,1exp,13.43469673412567,0.46821286787199135,3.059934820928044,28.693565803062665,459.1012165285496,48.959401157321075,508.0606176858707,0.9036347249658461
30,FALLING,1.6005820924710117,1.530484,1.3105759712945,1.3105759712945,0.2900061211765117,0.21990802870549997,13.482477812735752,0.0034840651825106474,37.035797641651186,0.008647751230616424,0.024460550366182655,0.00021598287341391702,-0.04046837067884799,0.00020947716356727711,0.9997495522919337,-170183.18352580757,13.482477812735752,0.024460550366182655,0.0843449450892617,499.33431998053317,13.75234839374453,0.0030099179437969538,36.56424198492981,0.015987202745071236,0.09287855887949514,0.0025341906921663142,268.3662925052409,6.6739807093542645,-0.02345131252766742,0.00013351417494812947,0.9996907608288956,-165947.7673591967,4235.41616661087,1exp,13.75234839374453,0.09287855887949514,7.339583099134117,148.0680639283761,502.8441945299358,24.925474499719833,527.7696690296557,0.9527720595510022
32,FALLING,1.630472358892443,1.540964,1.3105782666375,1.3105782666375,0.3198940922549429,0.2303857333624999,13.576107967654119,0.0039921586874459404,37.96958386181255,0.010032471086108143,0.03217144895551033,0.00025043298021859843,-0.046488177317760886,0.00024241539104487102,0.999683187298548,-164394.6543814587,13.576107967654119,0.03217144895551033,0.10056906249419248,515.4791699948646,13.899394246543869,0.00487051396329783,37.22921734062175,0.02368019233552794,0.15454479813251293,0.00503712051942939,202.79154340120485,5.05908733571385,-0.023087454865233805,0.0001562224900988947,0.9995616130019186,-157881.62002853147,6513.034352927236,1exp,13.899394246543869,0.15454479813251293,5.447107349740973,89.93763888853748,517.4635693075692,31.340378137919934,548.8039474454891,0.9428933077398594
34,FALLING,1.6606421448940427,1.550224,1.310570706171,1.310570706171,0.3500714387230428,0.23965329382900014,13.683854782664952,0.006201514444765029,37.959707488178786,0.015458840399839075,0.05518818373853021,0.00038898049993859425,-0.06364593195605235,0.0003765349863798544,0.9992798702019814,-146786.85746521354,13.683854782664952,0.05518818373853021,0.1576483472626056,519.4351248606779,3.0517090193245497,0.015352385289104382,4.167255445264322,0.03142964530240842,13.552237571770021,0.005774692305721592,40.34665365287354,0.016087583464096573,-0.018608056298219856,0.0001236547840538108,0.9996746369608182,-162650.49273634862,-15863.635271135077,2exp,3.0517090193245497,13.552237571770021,9.681828767834132,0.2251811926379899,12.717251028142474,546.787435529665,559.5046865578075,0.022729480795561734
36,FALLING,1.6905354091683324,1.55924,1.3105738742695001,1.3105738742695001,0.37996153489883233,0.24866612573049984,13.695896401191876,0.005920539731103452,38.96884409873753,0.015049769391853885,0.059016980296362966,0.0003759986951605659,-0.06609859402580927,0.0003632250424259956,0.999354688324272,-148275.96154588676,13.695896401191876,0.059016980296362966,0.15532356535004704,533.7132516505065,2.867554454261588,0.010537716646616258,5.45992392181784,0.036106996904553434,13.418930986241405,0.00635985595467282,41.85074440581197,0.01697660684599861,-0.018245147929188497,0.00011389632131603504,0.9997342951916443,-165996.005965772,-17720.044419885235,2exp,2.867554454261588,13.418930986241405,7.66507830605048,0.21369470170177693,15.656629161938145,561.5922509044194,577.2488800663575,0.027122840255901996
38,FALLING,1.72078469544982,1.56789,1.310572031226,1.310572031226,0.41021266422381997,0.2573179687739999,13.791412530545905,0.005523468895803702,39.75004025643461,0.014161106564220855,0.05961837438801967,0.000354076094085473,-0.06535500656704578,0.00034152197935604186,0.9994495843229171,-150775.05710121983,13.791412530545905,0.05961837438801967,0.14533528481093097,548.2092032822965,2.741151939659192,0.009286901467401576,5.986946329321573,0.03823890169102837,13.48478595248657,0.006424573235472865,42.718192342991166,0.016895061963497715,-0.017131669598158993,0.00010851242525155278,0.9997672376550564,-167961.48198045522,-17186.42487923539,2exp,2.741151939659192,13.48478595248657,7.135222197295343,0.20327737861895603,16.411129543255313,576.0456800223867,592.4568095656421,0.02770012814147091
40,FALLING,1.7506755466213515,1.5704399999999998,1.310572500693,1.310572500693,0.4401030459283515,0.2598674993069998,14.072707678793115,0.008545955183770196,39.285641595270604,0.02127584276244882,0.08139773766478775,0.0005448085341066708,-0.08175750718216625,0.0005259695883977778,0.9987770442448043,-133487.8385079818,14.072707678793115,0.08139773766478775,0.18495154354836993,552.8553501440788,4.206789498302212,0.011516176972146488,5.318225313895269,0.025354991251161915,13.658802865158304,0.0063009656391218565,43.33347770103604,0.01757135741186871,-0.016029777481782942,0.00012187640477432575,0.9997252105981141,-163316.5074613386,-29828.6689533568,2exp,4.206789498302212,13.658802865158304,8.148108653429158,0.30799108383306,22.3726544000996,591.8834293801845,614.256083780284,0.0364223570443336
42,FALLING,1.7805373059576168,1.57848,1.3105799515504999,1.3105799515504999,0.46995735440711695,0.2679000484495002,13.961612080971202,0.008584790000457506,40.37707416543391,0.022009708262489755,0.08308769505900537,0.0005543738469383012,-0.08202463803868618,0.0005340738188791033,0.9987611552135381,-132924.03987521803,13.961612080971202,0.08308769505900537,0.1767983717667875,563.7290464623923,5.280170023561501,0.017041042338858167,3.377549641095257,0.013524149721947107,13.937696194012508,0.0038358019293564917,43.634870697452094,0.012342209775059322,-0.014491368923432894,0.00010447584303640707,0.9998007956370439,-169441.67993837182,-36517.64006315378,2exp,5.280170023561501,13.937696194012508,12.919090859994695,0.37884094688688996,17.83403636800208,608.169571246106,626.0036076141081,0.028488711807864924
44,FALLING,1.810738214616056,1.58591,1.3105699999815,1.3105699999815,0.5001682146345561,0.2753400000185,13.922587331518665,0.010323364965326999,40.585281759839994,0.026648627002152085,0.09911642181030147,0.0006682510710441423,-0.09320171387259063,0.0006435269363629596,0.9982530365737932,-125478.33290068565,13.922587331518665,0.09911642181030147,0.1981661747192794,565.0521296756638,5.057357403841951,0.009658492273770174,5.657180898498717,0.019133360685964697,13.375025149468746,0.005475233620079573,45.83639030381166,0.01648886353685358,-0.01365477331430687,0.00010888046770140582,0.9997907622046102,-167884.8092726772,-42406.47637199155,2exp,5.057357403841951,13.375025149468746,8.102337741396171,0.37811946873556557,28.610385701895744,613.0628730743464,641.6732587762422,0.04458715601840667
46,FALLING,1.8406235029850746,1.5915100000000002,1.310579887805464,1.310579887805464,0.5300436151796106,0.28093011219453623,12.956233044492027,0.0056145281448241845,42.993955220833435,0.016297479621761767,0.06333512370977112,0.00037333706864414344,-0.0640730974495078,0.0003580475531423063,0.9993796909331177,-148920.67454916268,12.956233044492027,0.06333512370977112,0.11949040021604519,557.0397033455727,2.720302908635704,0.00836881274165689,6.819418193250548,0.04082124249583958,12.61857838058292,0.006399490823542493,46.5254772860795,0.019246140067759987,-0.013283388395822616,0.00010847215694291144,0.9997611935613521,-167971.15945887743,-19050.484909714753,2exp,2.720302908635704,12.61857838058292,6.822499510607465,0.21557919019004726,18.5508831463027,587.0853818284245,605.6362649747272,0.030630403460197048
48,FALLING,1.8705049957386364,1.59894,1.3105741597395,1.3105741597395,0.5599308359991364,0.28836584026050005,13.784158553894066,0.008173968482544203,43.14106438264402,0.022364940854138725,0.09147047604891546,0.0005443443248187123,-0.08460273846193155,0.0005217782256646231,0.9988869909690892,-133954.16275984028,13.784158553894066,0.09147047604891546,0.16336031196727402,594.6632716341172,4.126954060855134,0.008960182308935197,6.296812571420807,0.025356622047868222,13.350523058366266,0.005773896965161438,47.92145141508016,0.017769319776652776,-0.01142478172329039,0.00011114377466238917,0.9997883591774932,-167119.71434784445,-33165.551588004164,2exp,4.126954060855134,13.350523058366266,7.610430018606574,0.30912302408023845,25.98665621206876,639.7764421074064,665.7630983194751,0.03903288764076065
50,FALLING,1.900683300674157,1.6063699999999999,1.3105715306865,1.3105715306865,0.590111769987657,0.29579846931349985,13.6931792618286,0.008667189564834817,43.87809659386212,0.024195845897104308,0.09755497221388168,0.0005817129758937273,-0.08796687914808701,0.0005568899531381764,0.9987522276587644,-131371.71104040515,13.6931792618286,0.09755497221388168,0.16531609294273553,600.8306423275849,4.343139349937083,0.008823446864070604,6.485744793012589,0.024606028500581426,13.224057595267963,0.005786286134523644,49.09216592779871,0.018389173374838735,-0.010115223369895272,0.00011236643807311282,0.9997871790678976,-166711.03546618816,-35339.32442578301,2exp,4.343139349937083,13.224057595267963,7.569241080945416,0.3284271350641434,28.16849342418252,649.1976297056616,677.3661231298441,0.041585329502495515
52,FALLING,1.9305724122494432,1.6113600000000001,1.3105751762564999,1.3105751762564999,0.6199972359929433,0.30078482374350024,13.659424219296605,0.009061929124244939,44.508163973965,0.025650482247656703,0.10216710814171526,0.0006122021185723763,-0.0906042057890794,0.00058545529986953,0.9986456382910779,-129388.50100770683,13.659424219296605,0.10216710814171526,0.16478639292333572,607.9558929424021,4.697058482417773,0.011164646531246212,5.470859327477669,0.021816772181410825,13.395084549306654,0.0053717431327657975,49.412756745985355,0.018218234918719618,-0.008840199501085576,0.00012256483127416227,0.9997509369376371,-163222.73643533528,-33834.235427628446,2exp,4.697058482417773,13.395084549306654,9.031991829474991,0.35065538146684544,25.696946210243375,661.8880544267965,687.5850006370399,0.03737275563957247
54,FALLING,1.960797662280702,1.62062,1.310568404255217,1.310568404255217,0.6502292580254849,0.3100515957447829,13.520341572091025,0.012907997589475391,44.31506680211235,0.03678527544918989,0.1288790605236906,0.0008702909405777436,-0.11072591451711336,0.000832521907417616,0.997326282537671,-115310.77869299284,13.520341572091025,0.1288790605236906,0.19820556970175487,599.1548399545906,6.300392852205304,0.00948586303386028,5.584619424784016,0.014103697141484394,13.048749467207392,0.004529762890943663,51.08971573851773,0.01640317198237862,-0.008068191091240493,0.00010648166899557488,0.9998168673994197,-168892.49746046678,-53581.71876747394,2exp,6.300392852205304,13.048749467207392,9.148289588326534,0.4828349925821415,35.18529630619611,666.6569010227604,701.8421973289564,0.05013277406246437
