Step,Type,V_initial,V_initial_RHE,V_final,V_final_RHE,dV,dV_RHE,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.5215127336879999,1.474154,1.3111934390249511,1.3111934390249511,0.21031929466304877,0.16296056097504885,12.214968819975207,0.003565766322893255,28.623171123883136,0.008021365905890481,0.02548467163571127,0.0001946305993563151,0.006319332270793782,0.00019275682602288145,0.9996525087452365,-172819.3891436858,12.214968819975207,0.02548467163571127,0.12117134415337452,349.63114280704724,12.475617103149625,0.002642777890589432,27.700265083459332,0.011408406074969674,0.20740995620229835,0.002541975903041208,170.7068601020006,1.6978349613458024,0.023647712897842062,8.240739858633001e-05,0.999784829399965,-182381.43522457604,-9562.046080890228,2exp,12.475617103149625,0.20740995620229835,6.1626435554919965,60.149557579489915,345.57790083698364,35.40630237718782,380.9842032141715,0.9070662193380126
24,FALLING,1.5415490029799999,1.480702,1.3111946270958545,1.3111946270958545,0.2303543758841453,0.16950737290414541,12.520384609741049,0.0032061375617343257,28.85580130365596,0.007079808940302413,0.039490479297676295,0.00017572657437688266,-0.0035546395489336117,0.0001739178478677119,0.999741782607332,-176956.75577484016,12.520384609741049,0.039490479297676295,0.17143359723948842,361.2857305440397,12.785856869959531,0.004845714580333709,27.12912799329467,0.015102565377385205,0.4772665419047691,0.005366407420801712,113.94076309560332,0.8144947870283222,0.02545883432310295,7.952156628821463e-05,0.9998037704223658,-182424.81003360995,-5468.0542587697855,2exp,12.785856869959531,0.4772665419047691,4.199941963625418,26.789761584650837,346.8691475290781,54.380113984629126,401.2492615137072,0.8644729867427521
26,FALLING,1.561540127392,1.486542,1.3111957410435522,1.3111957410435522,0.2503443863484478,0.17534625895644784,12.67633308802969,0.003515773015578855,30.281823539211864,0.007954327666893924,0.03304015168008453,0.0001974684674719747,0.002493352052034456,0.00019465832137004722,0.99969727786936,-172598.61002207993,12.67633308802969,0.03304015168008453,0.13197879993241313,383.8624816959877,12.918155870972635,0.002747321108977482,28.710349331688118,0.009965011267384232,0.3818999723868832,0.00299660117396912,134.02124270669648,0.7202707783951553,0.02557601803865419,5.7860318188284706e-05,0.9999045364926155,-195649.84273226233,-23051.232710182405,2exp,12.918155870972635,0.3818999723868832,4.668046395338523,33.8260193899305,370.8847677768221,51.18270888894316,422.0674766657653,0.8787333501901766
28,FALLING,1.581522641348,1.4919099999999998,1.3112060094709734,1.3112060094709734,0.2703166318770265,0.18070399052902641,12.836512793303722,0.00350003152624649,30.405177206926556,0.007844118292500304,0.048003441398386394,0.0001969869052346857,-0.008959970803683185,0.0001941186746087831,0.9997173312011431,-172721.5510392092,12.836512793303722,0.048003441398386394,0.1775822710761812,390.2964461993795,12.852474552506681,0.008664480564911302,27.523822618771472,0.019662154424137226,0.9205481723748202,0.009473499658091704,90.12568830388528,0.48658063605072477,0.026859766644566956,7.62841031480711e-05,0.9998357003153591,-183548.53740202874,-10826.98636281953,2exp,12.852474552506681,0.9205481723748202,3.274461165958061,13.96176206547671,353.7492297954681,82.96503765216431,436.71426744763244,0.8100244396935969
30,FALLING,1.6015160659360002,1.49657,1.3111935933376668,1.3111935933376668,0.2903224725983333,0.18537640666233313,12.867192424826381,0.0035621749756154244,31.86378419429875,0.00825373621241177,0.04344149852618269,0.00020523384733094313,-0.0041311947950945106,0.00020147103268024113,0.9997101662431526,-171368.3277888143,12.867192424826381,0.04344149852618269,0.1496318839440474,409.9974426111835,13.01071368006515,0.003795879867652631,29.348385323666076,0.010733447328717142,0.684788571541939,0.004193750247147082,108.74010253303227,0.3866320499359114,0.02720198153265185,4.835252086954477e-05,0.9999382131326371,-202246.9444978176,-30878.616709003312,2exp,13.01071368006515,0.684788571541939,3.705147705190649,18.999606916290844,381.8434384184455,74.46397948291914,456.3074179013646,0.8368118146634749
32,FALLING,1.631521409196,1.50297,1.311199123285164,1.311199123285164,0.3203222859108359,0.19177087671483584,12.851994086625364,0.0038682799239852933,33.05914167698974,0.009229590997371591,0.05319559766944709,0.00022696185020748834,-0.010804483362370347,0.00022213532069954717,0.9996687758717518,-167562.97970277772,12.851994086625364,0.05319559766944709,0.16606898742054585,424.87589334158224,12.827260451120473,0.011038771736449678,29.657536105857407,0.02577302445292603,1.0280001191619195,0.012004682251039442,94.24533438447722,0.5636976283199426,0.028629509197330514,9.289904034535886e-05,0.9997809832380492,-175812.3909122826,-8249.411209504877,2exp,12.827260451120473,1.0280001191619195,3.1777870571609492,12.477878369876008,380.4249399683422,96.88421497769751,477.3091549460397,0.7970199943291463
34,FALLING,1.6614951950319998,1.509016,1.3111888383779187,1.3111888383779187,0.35030635665408116,0.19782716162208125,12.837468191738754,0.004907606137705397,33.953053823311656,0.011964611812541449,0.06782815141573113,0.00029172987038130225,-0.02166586273147644,0.00028491216520447083,0.999486659383469,-157679.5626672076,12.837468191738754,0.06782815141573113,0.193625237245437,435.8712484691573,11.520149350966033,0.03894889218590442,27.37930201334859,0.06263487515470868,2.6777938142522473,0.04091164972040908,67.59677029156681,0.41427782343876374,0.030218943952356192,0.00013655357042738808,0.9995378879265604,-159761.45339936716,-2081.890732159576,2exp,11.520149350966033,2.6777938142522473,2.468900421881116,4.302104698894804,315.41364831898073,181.01021335018768,496.42386166916845,0.6353716504650652
36,FALLING,1.6914713741399998,1.514236,1.311189406877844,1.311189406877844,0.3802819672621558,0.2030465931221559,12.868941605787517,0.005863794702681575,34.757275188041845,0.01451938897182836,0.07819884911602176,0.00035256420993387766,-0.028617773979118622,0.00034367886005738315,0.9992912831986004,-150238.8979388477,12.868941605787517,0.07819884911602176,0.2056338607876025,447.2893447711979,7.863787525220745,0.06022602512585425,21.405924559543653,0.10408158724121604,6.780416335764733,0.06308646510158028,50.650617305954334,0.17970221673517187,0.03260264856937029,0.00015678917422911034,0.9994056223264566,-153736.3300246406,-3497.4320857929124,2exp,7.863787525220745,6.780416335764733,2.3661961979293333,1.1597794494921414,168.33164251715576,343.43227299786065,511.7639155150164,0.32892440716097443
38,FALLING,1.7214996597600003,1.51922,1.3111999773603678,1.3111999773603678,0.41029968239963255,0.20802002263963226,12.858438306325027,0.005032301765742252,36.230298657514425,0.012875874740573655,0.07284870759334416,0.00030869391652071167,-0.02368490791452302,0.00029992166884323544,0.9994779022717898,-155779.01172804233,12.858438306325027,0.07284870759334416,0.1775499975220293,465.8650601073797,9.995704407154157,0.055130054992412275,26.57462329864173,0.08615316688123002,4.361854417527379,0.05731444640466313,60.53025989440258,0.29131027496212253,0.03236425391257331,0.00013939536253680207,0.9995507809295039,-158764.73481282618,-2985.723084783851,2exp,9.995704407154157,4.361854417527379,2.277746676375141,2.2916180712011154,265.6320792246947,264.02418151448023,529.656260739175,0.5015178690684884
40,FALLING,1.7515207682400002,1.5244399999999998,1.311206883118656,1.311206883118656,0.4403138851213442,0.21323311688134372,12.84048063735624,0.005985709132830678,37.21294345024333,0.015657509537750094,0.08337239855730356,0.0003719122930046953,-0.029995935728899418,0.0003605812243853393,0.9992807956557384,-148471.6031420482,12.84048063735624,0.08337239855730356,0.18934764806321594,477.83207983188214,6.720877044782582,0.033772184189436234,19.769416603756216,0.07410157260390933,8.106293350817085,0.0359033857458554,51.21201040273028,0.0951669769324705,0.034947426581663874,0.00011755826611584822,0.9996892395197338,-165226.7063197235,-16755.103177675308,2exp,6.720877044782582,8.106293350817085,2.590466447704882,0.8290937366712916,132.86781824092878,415.13957940962786,548.0073976505566,0.24245624933270246
42,FALLING,1.7814984144400001,1.52848,1.3111951192069604,1.3111951192069604,0.4703032952330397,0.21728488079303965,12.764137507475844,0.006542047903163559,38.6487837574661,0.01772904384465347,0.09031758777058321,0.00041385568970282174,-0.03394001213412208,0.00040005996089979894,0.9991525257082211,-144392.53220268912,12.764137507475844,0.09031758777058321,0.192041154476347,493.3183903769962,5.878318746802648,0.02436490543523632,17.5081489371548,0.06618705538741307,9.136693289543977,0.02647850191702407,50.99462269959462,0.06930550453933282,0.03657017571755352,0.00011759981702920719,0.9997003951039365,-165159.2861865809,-20766.753983891773,2exp,5.878318746802648,9.136693289543977,2.912622167119948,0.6433748578963234,102.91848011908992,465.9222270222131,568.840707141303,0.18092671432799626
44,FALLING,1.8115025956799997,1.5332279999999998,1.3111987876663835,1.3111987876663835,0.5003038080136162,0.22202921233361628,12.694953800983006,0.005783112328142467,40.14031532281044,0.016230956486633547,0.08627249329600596,0.0003724263123892428,-0.029781085974282296,0.0003589579661987222,0.9993326811959953,-148794.81667263666,12.694953800983006,0.08627249329600596,0.17244020915718872,509.57944857996875,5.889212821367536,0.030273541268788826,19.547122866921335,0.08079074171108745,8.832233308007865,0.032419895835398845,52.932748276406784,0.08520679896106881,0.0373031123559953,0.00012212623904495274,0.9996842533687811,-163734.83178179368,-14940.015109157015,2exp,5.889212821367536,8.832233308007865,2.7079559808764673,0.6667863739545921,115.11716660871967,467.51438241127585,582.6315490199955,0.1975814162524332
46,FALLING,1.8415013074,1.5371500000000002,1.31118737009951,1.31118737009951,0.5303139373004899,0.2259626299004902,12.624670393199837,0.007661764603538456,40.429839732775676,0.021745363744482802,0.10212440184934539,0.0004950763060613265,-0.04094240773514029,0.0004769179494932601,0.9988553884734933,-137440.8641522779,12.624670393199837,0.10212440184934539,0.1925734827359044,510.41340067618745,4.539247155092701,0.010716162094556466,10.480648995430105,0.04374002358270207,11.196133006709443,0.01198253193360398,48.58148621676045,0.034465267746700154,0.040039727861991344,0.0001271349491036254,0.9996624925793504,-161833.5075081855,-24392.64335590758,2exp,4.539247155092701,11.196133006709443,4.6353509441966345,0.4054299062339195,47.57425613603128,543.9247813464716,591.4990374825029,0.08042998064462374
48,FALLING,1.87149997248,1.542606,1.3111901800150008,1.3111901800150008,0.5603097924649993,0.23141581998499916,12.605751604798465,0.006925040143041629,41.90029324474815,0.02024551148125554,0.09519397365455767,0.00045498529672696557,-0.03412526967523369,0.0004370948245341027,0.9990583095479609,-140988.59117238605,12.605751604798465,0.09519397365455767,0.16989525247411078,528.1846888115102,4.347737398311381,0.011197343162484491,12.290692468101184,0.04854004200308661,10.958335693228477,0.012751591334108575,50.382602988955504,0.035909771811369395,0.04085493761003068,0.00011329180691797844,0.9997377738310831,-166526.66371173758,-25538.07253935153,2exp,4.347737398311381,10.958335693228477,4.099248526453385,0.3967516163059317,53.436703294707534,552.1094766516309,605.5461799463384,0.08824546345820054
50,FALLING,1.9014891014000002,1.5458199999999997,1.3111890339871994,1.3111890339871994,0.5903000674128007,0.2346309660128003,12.55543819974953,0.006878964759057261,43.35201192225015,0.02074366926944218,0.10026754293495205,0.00045913816398319285,-0.03554268748637498,0.0004399514338348307,0.9990808964136243,-140775.18662728346,12.55543819974953,0.10026754293495205,0.16985859983789278,544.3035065246165,4.14880399514391,0.010688155330947944,11.123394020107726,0.05001726695211101,11.303056052476364,0.01195848833256856,51.215484564001905,0.0358194273950239,0.04363548336936853,0.00012945967633134432,0.9996692322006396,-161185.82702668852,-20410.640399405063,2exp,4.14880399514391,11.303056052476364,4.604303728827714,0.36705152800113355,46.14878155018282,578.8914927816516,625.0402743318343,0.07383329274184082
52,FALLING,1.9314770156799999,1.54927,1.3111884607595379,1.3111884607595379,0.620288554920462,0.23808153924046205,12.613600413351369,0.007987906738261084,43.816457901600515,0.02418080137321053,0.10821650174642461,0.0005357779891987949,-0.041283694442681956,0.0005129787949534259,0.9987925326926463,-134648.5707577662,12.613600413351369,0.10821650174642461,0.17446154840032627,552.6832914992211,4.521513223382322,0.008394221325348738,10.433719918650738,0.03616159080856082,11.377379411181046,0.009082634383446763,52.16735409621369,0.028955997990176518,0.04400112625896739,0.00011220052663641882,0.9997598206255571,-166912.11609061834,-32263.54533285214,2exp,4.521513223382322,11.377379411181046,4.999880627709992,0.39741253763048756,47.176202581246834,593.527780430053,640.7039830112998,0.07363182348191334
54,FALLING,1.9614835825199999,1.5538999999999998,1.3111878419633953,1.3111878419633953,0.6502957405566046,0.2427121580366045,12.398573483220819,0.0075076822938041875,45.34401635459862,0.02376370448021998,0.10669339243161678,0.00051153620190475,-0.038895399942777145,0.0004885039536615623,0.998905298599686,-136653.1462749322,12.398573483220819,0.10669339243161678,0.16406903163827463,562.2011187968576,4.137386948360444,0.008957299143304596,8.29814684147105,0.035889372001694966,11.761802329382798,0.007888229499144878,52.09975350219961,0.027483142347596773,0.04572673317638341,0.00013020673339871817,0.9996752488660632,-160928.38903597908,-24275.242761046888,2exp,4.137386948360444,11.761802329382798,6.278480544815673,0.35176470684468253,34.33264443748076,612.787002102441,647.1196465399217,0.05305455431782
