Step,Type,V_initial,V_initial_RHE,V_final,V_final_RHE,dV,dV_RHE,A_1exp (mA),A_1exp_err,tau_1exp (ms),tau_1exp_err (ms),B_1exp (mA·s^0.5),B_1exp_err,C_1exp (mA),C_1exp_err,R2_1exp,BIC_1exp,|A|_1exp,|B|_1exp,|B|/dV_1exp,Q_exp_1exp (mC),A1_2exp (mA),A1_2exp_err,tau1_2exp (ms),tau1_2exp_err (ms),A2_2exp (mA),A2_2exp_err,tau2_2exp (ms),tau2_2exp_err (ms),C_2exp (mA),C_2exp_err,R2_2exp,BIC_2exp,delta_BIC,Best_Model,|A1|_2exp,|A2|_2exp,tau2/tau1,|A1|/|A2|,Q_fast (mC),Q_slow (mC),Q_total_2exp (mC),Q_fast/Q_total
22,FALLING,1.5204602985605757,1.514251,1.310563156595,1.310563156595,0.20989714196557574,0.203687843405,10.695779594096411,0.0044592664401021005,40.55975404703258,0.014976485684306498,0.015567804980377903,0.0002885718695051336,-0.045712260250869476,0.00027790862360581515,0.9993621951884769,-159050.72603440372,10.695779594096411,0.015567804980377903,0.07416873252581546,433.8181896778204,10.878617734524848,0.0030114746269386413,40.443421558121656,0.020012413999402397,0.02288005665773331,0.0012136837066314906,623.9069147045016,47.66915789205047,-0.035466879740840535,0.00023314798005640404,0.9992991538765604,-157146.5528202489,1904.1732141548127,1exp,10.878617734524848,0.02288005665773331,15.426660026968257,475.46288443511986,439.9685230070468,14.27502555759058,454.2435485646374,0.9685740708862058
24,FALLING,1.5404616991563376,1.529865,1.310564810579,1.310564810579,0.2298968885773376,0.21930018942100005,11.350611960526754,0.004545992436971994,40.61719396301183,0.014402935423344313,0.02057596353770792,0.0002943789342105474,-0.04969843731233716,0.00028347033223297433,0.9994170687139493,-158260.7591818441,11.350611960526754,0.02057596353770792,0.08950083520067363,461.0300075995971,11.592739708796994,0.0031645303780467463,40.48810768875246,0.019616349648871538,0.02858760970268111,0.0012302914279493417,648.656077935975,41.380325425447396,-0.036126900386671684,0.000252742788630714,0.9993170865238306,-155076.24234176765,3184.5168400764524,1exp,11.592739708796994,0.02858760970268111,16.0209037903782,405.51622991095195,469.36809373744956,18.543526787305556,487.9116205247551,0.9619940866188804
26,FALLING,1.5605248731267491,1.544,1.31056837562,1.31056837562,0.2499564975067492,0.2334316243800001,11.755812012104654,0.005344277803916706,41.22561314756217,0.016540777146690583,0.022634542467459207,0.0003484830364358193,-0.05096712567640431,0.0003351879902916462,0.9992548817342138,-151583.82537308833,11.755812012104654,0.022634542467459207,0.09055392715625663,484.6405582464909,12.0225972982925,0.003683329634929573,41.16467767318955,0.021734524979127274,0.023325316159801806,0.0012154353041986827,787.7905704402809,71.38017636218348,-0.03578998836906225,0.00035444918940819714,0.9991282694828449,-148426.5270095383,3157.2983635500423,1exp,12.0225972982925,0.023325316159801806,19.137537689342018,515.431268580698,494.90634257877025,18.375464123230167,513.2818067020004,0.9642000478425324
28,FALLING,1.5805401201079567,1.55669,1.3105646874024999,1.3105646874024999,0.2699754327054569,0.24612531259750003,12.150025245881197,0.006070229903111429,41.015256479294756,0.018105013669065053,0.03050909276726842,0.00039487683544073293,-0.057366644356071396,0.0003799602799368488,0.9991120810984021,-146562.78341739107,12.150025245881197,0.03050909276726842,0.11300692237635501,498.33640168972363,12.506991701099633,0.00443034494803976,40.90809759039763,0.027044338610430825,0.03464081012445233,0.0021989302303508035,511.5311274727701,40.75736918121347,-0.03504911284107514,0.00030111264756982467,0.9988868743677927,-142023.84941275223,4538.934004638839,1exp,12.506991701099633,0.03464081012445233,12.504397847942014,361.0478985960888,511.63723707087706,17.71985265953125,529.3570897304083,0.9665257101429289
30,FALLING,1.6005935341943223,1.568445,1.3105790647025002,1.3105790647025002,0.2900144694918221,0.2578659352974999,12.574404294241992,0.0043627738138135395,41.620399307036685,0.012719112251937125,0.016942905710578195,0.0002857475567814455,-0.04626863232734052,0.00027464635969402015,0.9995607681521871,-159563.5411324323,12.574404294241992,0.016942905710578195,0.058420897896116715,523.3517277744685,12.772355445278238,0.002974582226778242,41.541651005551294,0.017277282171911608,0.020874142145010682,0.001184797164446959,650.655791074998,54.50106861589914,-0.03476538577093901,0.00024168035364700288,0.9995015617767331,-157015.70146195331,2547.8396704789775,1exp,12.772355445278238,0.020874142145010682,15.662733072117174,611.8745075390356,530.5847324266014,13.58188147037388,544.1666138969753,0.9750409504671573
32,FALLING,1.630483357337065,1.58357,1.3105804346215,1.3105804346215,0.319902922715565,0.27298956537849994,12.817747679793802,0.0063890161721960525,41.36162359939977,0.018183123499109166,0.032639269088294,0.00041724687255724295,-0.05922149023701552,0.00040122756190830053,0.9991193384327599,-144398.31866997405,12.817747679793802,0.032639269088294,0.10202866798223825,530.162854923711,13.195819151072964,0.004832822584157043,41.23640508538311,0.0294244820126615,0.03950452182360819,0.002995964337915759,415.5002136480386,34.8275420747136,-0.0346508002916481,0.00029136948624730895,0.9988840057037894,-139643.8545955433,4754.464074430754,1exp,13.195819151072964,0.03950452182360819,10.076053254101899,334.03313195369566,544.1481439471011,16.414137257772804,560.5622812048739,0.9707184414504446
34,FALLING,1.660645037764894,1.59691,1.3105807540049998,1.3105807540049998,0.3500642837598942,0.2863292459950002,13.079547783369867,0.008057835895209756,40.687761421653796,0.022185000659028113,0.04961176379908155,0.0005222144725142015,-0.07336211787165654,0.0005027961989036228,0.9986903713378257,-135349.6623450058,13.079547783369867,0.04961176379908155,0.1417218668132102,532.1775197128738,3.737586716947218,0.02100882453451693,3.469438365507319,0.02477757458600351,12.936960268619375,0.005055597370215968,43.11067141413292,0.017117075028563775,-0.03323291275162582,0.00013357587986696356,0.9996111838458701,-159607.98686395874,-24258.324518952926,2exp,3.737586716947218,12.936960268619375,12.425835790234327,0.28890764440340133,12.967326750187222,557.7210432381427,570.6883699883299,0.022722255143297197
36,FALLING,1.6905386297920832,1.6095699999999997,1.3105745099885002,1.3105745099885002,0.379964119803583,0.2989954900114995,13.29983874183831,0.007250336409634971,41.14962621748674,0.019806169827249583,0.04376960899961222,0.00047236449976404636,-0.06836589418439527,0.00045440723720857666,0.9989647694265679,-139413.71997276333,13.29983874183831,0.04376960899961222,0.11519405838171849,547.2833929794956,13.80154640857511,0.006004007895908505,40.907089248164496,0.03548082192182695,0.06548235386534379,0.004428248995614407,347.23345145039974,23.509803388091502,-0.03523139890781028,0.00032325425566989886,0.9985844930031355,-133139.14489809782,6274.57507466551,1exp,13.80154640857511,0.06548235386534379,8.488344143576047,210.76741433205427,564.5810906982663,22.73766374175975,587.318754440026,0.9612856501348424
38,FALLING,1.7207787466733309,1.62121,1.3105744276565,1.3105744276565,0.41020431901683096,0.31063557234350014,13.588513437505831,0.008134794665984348,40.33200191487955,0.021409882267880986,0.05442717818144358,0.000525040126346651,-0.07678512690407611,0.0005058576547120264,0.998766574646818,-135092.4570100339,13.588513437505831,0.05442717818144358,0.13268309390767385,548.0519499818517,3.4665420721494447,0.01567426438205341,4.383525438341083,0.03004223333392114,13.329399351990562,0.0059598820955043845,43.12647855064515,0.018193348285901027,-0.0328820875171016,0.00013435411905304875,0.9996346209566539,-159395.2204782196,-24302.7634681857,2exp,3.4665420721494447,13.329399351990562,9.838309177684637,0.26006738793010686,15.195675356346701,574.8500552466044,590.045730602951,0.02575338582794027
40,FALLING,1.750677286605358,1.63217,1.310573689192,1.310573689192,0.440103597413358,0.321596310808,13.59011270192075,0.008989133370360006,40.755995086539485,0.02385065466854731,0.05748445600477553,0.0005830266523501881,-0.07929902341200987,0.0005612750343887554,0.9985078744617485,-130953.09642106007,13.59011270192075,0.05748445600477553,0.13061573761866907,553.878566505,4.802836110116636,0.023716676256507592,3.0241756055093765,0.017114848584013596,13.489258072145418,0.004328576489345571,43.3056259339306,0.014673851100867644,-0.032723206507279626,0.00012433682452346552,0.999691858270134,-162468.61265166453,-31515.516230604466,2exp,4.802836110116636,13.489258072145418,14.319811936528211,0.35604894534816783,14.524619801474277,584.1607641985834,598.6853840000576,0.024260855851247702
42,FALLING,1.780536651139544,1.6424500000000002,1.310573347317,1.310573347317,0.4699633038225439,0.33187665268300015,13.856807927238334,0.009328062479251633,40.08674585572272,0.023960228812968803,0.06338689638474704,0.0006003379889081657,-0.08355528582287847,0.000578675964961289,0.9984602908043693,-129704.81930290518,13.856807927238334,0.06338689638474704,0.13487626771957847,555.474337750767,4.085591471315468,0.015699205802666292,4.419401501110526,0.02584341089531223,13.531263811318368,0.006023684298642514,43.347682912390006,0.018191001418023683,-0.03247249142941187,0.00013588754851934446,0.999643736227979,-158946.85279692677,-29242.033494021598,2exp,4.085591471315468,13.531263811318368,9.808496218661602,0.3019371677535422,18.055869081255945,586.5489330969266,604.6048021781826,0.029863919400254308
44,FALLING,1.8107367603758493,1.65205,1.31058334378,1.31058334378,0.5001534165958492,0.34146665621999994,13.973265044162064,0.00751427367269465,40.7000567485,0.01936983665942297,0.05293182306874488,0.0004870559228105305,-0.07604853831788806,0.00046893414155793893,0.9990017826379107,-138137.94134612527,13.973265044162064,0.05293182306874488,0.10583117362070653,568.7126802592273,3.5355259466314997,0.017682642030369868,3.747605219558344,0.02524388431742703,13.836690682828376,0.004957346487929947,43.0689423688271,0.015317925274968178,-0.03319490307876457,0.00012460019594919144,0.999703608446741,-162394.21395478692,-24256.272608661646,2exp,3.5355259466314997,13.836690682828376,11.49239043217652,0.25551817466145726,13.249755491480162,595.9316335940223,609.1813890855025,0.02175009895061071
46,FALLING,1.8406367154738106,1.66148,1.3105786151920003,1.3105786151920003,0.5300581002818103,0.3509013848079998,14.018695953252516,0.008077683815020092,40.76629616292115,0.020781219221634693,0.055909098028159326,0.0005239727697863751,-0.07822976049366084,0.0005044145743485735,0.9988604426719775,-135224.29796598936,14.018695953252516,0.055909098028159326,0.10547730144758609,571.4903110482363,4.253417743939245,0.021033274049429798,3.1920977771680024,0.01884740799610341,13.933680828987487,0.004292240961239165,43.12765479243596,0.013815284566421455,-0.03289274541985925,0.00011913596118943855,0.9997324794088283,-164176.87055227256,-28952.572586283204,2exp,4.253417743939245,13.933680828987487,13.510756187017051,0.30526160288460735,13.577325325795403,600.9269767805554,614.5043021063508,0.022094760409741784
48,FALLING,1.8705402823670532,1.67023,1.3105737560535002,1.3105737560535002,0.5599665263135529,0.35965624394649987,14.15136782396054,0.01049119283636982,39.77945046310541,0.026228403544226356,0.07381508681568101,0.0006727604970126126,-0.09259320426652999,0.0006488700701273615,0.99815894916404,-125113.79821681205,14.15136782396054,0.07381508681568101,0.13182053452664472,562.9336353384222,4.725933731213857,0.015610183208462957,4.451118971995807,0.022459621939264627,13.767813099076777,0.006042713941768715,43.51226644796988,0.017984469824035648,-0.03310582775008085,0.0001362712845670949,0.9996595715179613,-158838.2235204545,-33724.42530364246,2exp,4.725933731213857,13.767813099076777,9.775579291797657,0.34325957922328,21.03569329140093,599.0687519728787,620.1044452642795,0.03392282292450882
50,FALLING,1.9006851413834465,1.6786399999999997,1.3105717505245,1.3105717505245,0.5901133908589464,0.36806824947549965,14.252941947090711,0.009812876111716516,39.93057119370396,0.024430167162101658,0.07058738900246736,0.0006303841140055342,-0.08987301018679289,0.000607820712946048,0.9984030075917865,-127733.42558679159,14.252941947090711,0.07058738900246736,0.11961665350403769,569.1281131380352,4.38316996239697,0.015007224632132422,4.571048968680972,0.024400289095641958,13.887416417787769,0.0061254324523432584,43.462939737320504,0.017875742952535828,-0.0329800620197553,0.00013512294220770888,0.999669030875524,-159178.07465194736,-31444.64906515577,2exp,4.38316996239697,13.887416417787769,9.508307619347649,0.31562169884837354,20.035684536168088,603.5879428733851,623.6236274095533,0.03212784707884396
52,FALLING,1.9305926528588566,1.6870500000000002,1.3105808056589998,1.3105808056589998,0.6200118471998568,0.37646919434100035,14.147833503374153,0.011290776378757448,40.24129960474197,0.028490929998295566,0.0766694521232158,0.0007279669084689437,-0.09515854499818326,0.0007014918761880416,0.9978850988465876,-122015.75021819436,14.147833503374153,0.0766694521232158,0.12365804374460912,569.3272067672855,6.094139555928536,0.021865347002162083,3.200686996616132,0.01369723765617408,13.981619417153663,0.004432910914074075,43.58765590860545,0.014407451994670955,-0.033080120879737544,0.00012436304060859686,0.9997207071911585,-162469.8005996142,-40454.05038141983,2exp,6.094139555928536,13.981619417153663,13.618218824486027,0.435867933041562,19.505433232224476,609.4260161999706,628.9314494321951,0.03101360768305378
54,FALLING,1.9608109990004,1.69495,1.310575576064567,1.310575576064567,0.6502354229358329,0.384374423935433,14.193166447645527,0.011474087408401897,40.317177412872255,0.02890393037919221,0.07769867056170775,0.0007404349297290638,-0.09653036324553747,0.000713389529603868,0.9978339360009727,-121351.20548147194,14.193166447645527,0.07769867056170775,0.11949313713315689,572.2284097201506,6.190980671058449,0.021660342609505882,3.2059062935724985,0.013383422351578977,14.02112537342025,0.004391396360002793,43.712958764720725,0.014279604888431255,-0.033645929439034925,0.00012348906768767476,0.9997272840407481,-162761.61681294977,-41410.41133147782,2exp,6.190980671058449,14.02112537342025,13.635133020687649,0.44154663097119495,19.84770389673197,612.9048752832989,632.7525791800309,0.03136724297900475
